Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,Rynek,Strefa,URL
Brak danych,Brak danych,60260856,Brak danych,3,2.0,64.22,pierwotny,Psie Pole,https://www.otodom.pl/oferta/rezydencja-karlowice-m7-ID44QBi.html#9ac12b59a5
417000.0,8510.0,60281676,10,2,5.0,49.0,wtorny,Krzyki,https://www.otodom.pl/oferta/krzyki-gaj-orzechowa-2-pok-47-m2-ID44V16.html#9ac12b59a5
420000.0,8400.0,60281859,4,3,Brak danych,50.0,wtorny,Krzyki,https://www.otodom.pl/oferta/krzyki-ksieze-male-opolska-50-m2-3-pokoje-z-tar-ID44V43.html#9ac12b59a5
460000.0,6259.0,60098288,5,2,3.0,73.5,wtorny,Śródmieście,https://www.otodom.pl/oferta/rozkladowe-balkon-co-gazowe-ciche-ID44aje.html#9ac12b59a5
580000.0,8529.0,60281823,4,4,Brak danych,68.0,wtorny,Krzyki,https://www.otodom.pl/oferta/grabskiego-rozklad-balkon-po-remoncie-0-ID44V3t.html#9ac12b59a5
950000.0,12667.0,60281259,5,2,5.0,75.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/wroclaw-centrum-apartament-75m2-okazja-ID44WUn.html#9ac12b59a5
368500.0,8011.0,60281442,Brak danych,2,Brak danych,46.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-objazdowej-balkon-ID44WXk.html#9ac12b59a5
357000.0,8961.0,60281314,4,2,Brak danych,39.84,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-ul-jerzego-40m2-balkon-piwnica-ID44WWg.html#9ac12b59a5
470000.0,8545.0,60281079,4,3,1.0,55.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/wroclaw-fabryczna-stablowice-3-pok-55m2-nowe-ID44WRt.html#9ac12b59a5
369000.0,7380.0,60281076,4,2,Brak danych,50.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/wroclaw-muchobor-wlk-2pok-50m2-balkon-ID44WRq.html#9ac12b59a5
405000.0,8232.0,60281258,3,2,3.0,49.2,wtorny,Śródmieście,https://www.otodom.pl/oferta/srodmiescie-2-pok-49-m2-wroclaw-ID44WUm.html#9ac12b59a5
629000.0,6912.0,60281080,1,3,Brak danych,91.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/parter-domu-91m2-2garaze-muchobor-wielki-fabryczna-ID44WRu.html#9ac12b59a5
390000.0,9898.0,60281075,7,2,1.0,39.4,pierwotny,Fabryczna,https://www.otodom.pl/oferta/sprzedam-2pok-40m2-wroclaw-grabiszynska-23-vat-ID44WRp.html#9ac12b59a5
489999.0,12929.0,60278766,7,2,2.0,37.9,wtorny,dolnośląskie,https://www.otodom.pl/oferta/perelka-ok-grunwald-2-pokoje-lux-38m2-2017-ID44Wga.html#c663a05d76
530000.0,5824.0,60279212,2,4,1.0,91.0,wtorny,Krzyki,https://www.otodom.pl/oferta/niskie-laki-91m2-4-pok-ogrod-garaz-ID44Wnm.html#c663a05d76
2052000.0,8883.0,60207334,3,6,2.0,231.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/apartament-231-m2-popowice-do-centrum-10-min-ID44CG2.html#c663a05d76
795000.0,6625.0,60281069,4,5,4.0,120.0,wtorny,Krzyki,https://www.otodom.pl/oferta/krzyki-borek-120m2-5pok-dwupoziomowe-ID44WRj.html#9ac12b59a5
568256.0,6590.0,60281068,4,4,Brak danych,86.23,pierwotny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-85m2-2-ogrody-gratis-parking-ID44WRi.html#9ac12b59a5
340000.0,8829.0,60278700,5,2,4.0,38.51,wtorny,Śródmieście,https://www.otodom.pl/oferta/po-remoncie-cicha-okolica-blisko-parku-staszica-ID44Wf6.html#c663a05d76
705000.0,11949.0,60281073,6,2,2.0,59.0,wtorny,Rynek,https://www.otodom.pl/oferta/wroclaw-rynek-2pok-59m2-apartament-nowe-ID44WRn.html#9ac12b59a5
499000.0,9980.0,60281059,10,2,Brak danych,50.0,wtorny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-50-m2-parter-gaj-krzyki-wroclaw-ID44WR9.html#9ac12b59a5
552702.0,6909.0,60281070,4,4,1.0,80.0,pierwotny,Psie Pole,https://www.otodom.pl/oferta/dwupoziomowe-80m2-miejsce-parkingowe-gratis-ID44WRk.html#9ac12b59a5
450000.0,7143.0,60281067,3,3,3.0,63.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/63-m2-3-pok-muchobor-maly-fabryczna-wroclaw-ID44WRh.html#9ac12b59a5
319000.0,5267.0,60281026,2,3,1.0,60.57,wtorny,Krzyki,https://www.otodom.pl/oferta/wroclaw-krzyki-brochow-3-pok-okazja-ID44WQC.html#9ac12b59a5
599000.0,8007.0,60281061,7,3,4.0,74.81,wtorny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-75-m2-popowice-fabryczna-wroclaw-ID44WRb.html#9ac12b59a5
659000.0,8129.0,60281064,2,4,1.0,81.07,wtorny,Psie Pole,https://www.otodom.pl/oferta/wroclaw-lipa-piotrowska-4pok-81m2-parking-w-cenie-ID44WRe.html#9ac12b59a5
499000.0,15121.0,60281007,5,2,Brak danych,33.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-plac-grunwaldzki-33m2-srodmiescie-wroclaw-ID44WQj.html#9ac12b59a5
415000.0,9259.0,60281030,5,3,1.0,44.82,wtorny,Krzyki,https://www.otodom.pl/oferta/pilnie-ok-zaporoskiej-3-pokoje-45m2-krzyki-wroclaw-ID44WQG.html#9ac12b59a5
380000.0,8261.0,60281025,7,2,1.0,46.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/2-pok-46-m2-gadow-maly-fabryczna-wroclaw-ID44WQB.html#9ac12b59a5
640000.0,9624.0,60281010,4,3,1.0,66.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/wroclaw-fabryczna-stablowice-3-pok-66-5-m2-taras-ID44WQm.html#9ac12b59a5
549000.0,15686.0,60281008,5,2,Brak danych,35.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-plac-grunwaldzki-35m2-srodmiescie-wroclaw-ID44WQk.html#9ac12b59a5
698000.0,9901.0,60280998,7,4,2.0,70.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/4-pokoje-popowice-70-5-fabryczna-wroclaw-ID44WQa.html#c663a05d76
343000.0,8772.0,60281006,4,2,1.0,39.1,wtorny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-39-1-m2-maslice-fabryczna-wroclaw-ID44WQi.html#9ac12b59a5
539000.0,9136.0,60281005,4,3,1.0,59.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-blisko-fat-rozklad-59-m2-ID44WQh.html#9ac12b59a5
510000.0,10297.0,60280596,4,2,3.0,49.53,wtorny,Stare Miasto,https://www.otodom.pl/oferta/piekne-mieszkanie-2-pokojowe-w-rynku-ID44WJG.html#c663a05d76
899000.0,10101.0,60281000,4,3,3.0,89.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/3-pok-89-m2-fabryczna-wroclaw-ID44WQc.html#9ac12b59a5
899000.0,8814.0,60280999,3,3,3.0,102.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/3-pok-ok-102-m2-dwupoziomowe-grabiszyn-ID44WQb.html#c663a05d76
529000.0,6961.0,60281003,11,3,7.0,76.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/kozanow-76-m2-3-pok-fabryczna-wroclaw-ID44WQf.html#9ac12b59a5
420000.0,7042.0,60281002,11,3,10.0,59.64,wtorny,Fabryczna,https://www.otodom.pl/oferta/kozanow-3-pokoje-ok-60-m2-fabryczna-wroclaw-ID44WQe.html#9ac12b59a5
799000.0,7683.0,60280555,4,3,3.0,104.0,wtorny,Wrocław,https://www.otodom.pl/oferta/104-mkw-wyjatkowy-apartament-przy-pl-grunwaldzkim-ID44WJ1.html#c663a05d76
390000.0,5754.0,60280470,10,3,1.0,67.78,wtorny,Fabryczna,https://www.otodom.pl/oferta/rozkladowe-3-pok-mieszkanie-na-nowym-dworze-ID44WHE.html#c663a05d76
309000.0,7923.0,60279660,5,2,5.0,39.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-ul-welnianej-nowe2009-winda-balkon-ID44WuA.html#c663a05d76
479000.0,7449.0,60278379,9,3,1.0,64.3,wtorny,Fabryczna,https://www.otodom.pl/oferta/bajana-sprzedaz-lub-zamiana-ID44W9W.html#c663a05d76
279000.0,4982.0,60278415,2,3,1.0,56.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/3-pokoje-56m2-wroclaw-pawlowice-przy-parku-ID44Waw.html#c663a05d76
375000.0,10373.0,60278358,3,2,3.0,36.15,wtorny,Krzyki,https://www.otodom.pl/oferta/2pok-nowe-wykonczone-wys-standard-krzyki-36m2-ID44W9A.html#c663a05d76
549000.0,7035.0,60164584,4,3,1.0,78.04,wtorny,Psie Pole,https://www.otodom.pl/oferta/3-pokoje-2-lazienki-balkon-garaz-ID44ryv.html#c663a05d76
1150000.0,10129.0,60278240,Brak danych,3,4.0,113.53,wtorny,Krzyki,https://www.otodom.pl/oferta/wyposazony-apartament-w-centrum-113-mkw-winda-ID44W7G.html#c663a05d76
449000.0,9978.0,60278119,4,2,1.0,45.0,wtorny,Krzyki,https://www.otodom.pl/oferta/wysoki-standard-2-pok-45-m2-balkon-park-wschodni-ID44W5J.html#c663a05d76
283714.0,8600.0,60277889,6,1,3.0,32.99,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-osiedle-czartoryskiego-ID44W21.html#c663a05d76
411000.0,8801.0,60276344,11,3,1.0,46.7,wtorny,Fabryczna,https://www.otodom.pl/oferta/trzypokojowe-z-widokiem-na-park-ID44UD6.html#c663a05d76
749000.0,11179.0,60276431,7,3,5.0,67.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/okolice-niedzwiedziej-balkon-2019-lux-ID44UEw.html#c663a05d76
739000.0,8931.0,60276249,9,4,9.0,82.75,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-pieknej-balkon-winda-ID44UBz.html#c663a05d76
410000.0,9939.0,60277276,8,2,Brak danych,41.25,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-kosciuszki-do-zamieszkania-super-okazja-ID44US8.html#c663a05d76
430000.0,10750.0,60277301,4,2,Brak danych,40.0,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-klimasa-balkon-2018-lux-ID44USx.html#c663a05d76
380000.0,8085.0,60277785,2,2,2.0,47.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/swietna-lokalizacja-miejsce-pos-w-cenie-antresola-ID44W0l.html#c663a05d76
420000.0,8948.0,60277755,4,2,2.0,46.94,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-czechowickiej-loggia-winda-2019-ID44UZR.html#c663a05d76
503000.0,7859.0,60276363,3,2,2.0,64.0,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-maczka-taras-lux-2010-ID44UDp.html#c663a05d76
429000.0,11000.0,60277972,4,2,2.0,39.0,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-klasztornej-balkon-garaz-2019-ID44W3m.html#c663a05d76
440000.0,11000.0,60276822,5,2,1.0,40.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/okolice-ul-zakladowej-nowe2016-winda-balkon-ID44UKO.html#c663a05d76
549900.0,7999.0,60277615,6,3,2.0,68.75,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-balkon-winda-garaz-tarnogaj-os-innova-ID44UXB.html#c663a05d76
599000.0,9661.0,60277937,13,3,3.0,62.0,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-sky-tower-loggia-winda-2019-ID44W2N.html#c663a05d76
399000.0,8867.0,60061486,11,3,10.0,45.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-45-m-wroclaw-ID440JE.html#c663a05d76
425000.0,8173.0,60277257,2,3,1.0,52.0,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-ul-partynickiej-52m2-piwnica-gotowe-ID44URP.html#c663a05d76
364000.0,8677.0,60256887,5,2,3.0,41.95,wtorny,Fabryczna,https://www.otodom.pl/oferta/tanio-2-pokoje-rozklad-ID44Pzh.html#c663a05d76
596695.0,9471.0,60275183,7,3,5.0,63.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/3-pokoje-srodmiescie-63-m2-ID44Ukn.html#c663a05d76
804999.0,11873.0,60277916,6,3,5.0,67.8,wtorny,dolnośląskie,https://www.otodom.pl/oferta/perelka-victoria-67m3-3-pokoje-lux-ID44W2s.html#c663a05d76
445672.0,8224.0,60276524,1,3,Brak danych,54.19,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-ogrodkiem-stablowice-ID44UG0.html#c663a05d76
368862.0,6990.0,60275181,4,3,1.0,52.77,wtorny,Fabryczna,https://www.otodom.pl/oferta/kolejny-etap-narozne-balkon-6m2-malownicza-okolica-ID44Ukl.html#c663a05d76
670000.0,10689.0,60277274,2,2,2.0,62.68,wtorny,Krzyki,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-garderoba-balkon-ID44US6.html#c663a05d76
268958.0,9991.0,60275169,6,1,3.0,26.92,wtorny,dolnośląskie,https://www.otodom.pl/oferta/kawalerka-z-balkonem-w-centrum-mozliwe-2-pokoje-ID44Uk9.html#c663a05d76
495000.0,7133.0,60275052,4,3,Brak danych,69.4,wtorny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-z-tarasem-ID44Uig.html#c663a05d76
440000.0,6875.0,60008524,Brak danych,3,1.0,64.0,pierwotny,Krzyki,https://www.otodom.pl/oferta/cztery-pory-roku-j16-2-1-4-3k-ID43MXq.html#c663a05d76
430000.0,10089.0,60274439,5,2,4.0,42.62,wtorny,Śródmieście,https://www.otodom.pl/oferta/blisko-rynku-idealne-na-wynajem-ID44U8n.html#c663a05d76
461500.0,6500.0,60274031,2,4,2.0,71.0,pierwotny,Fabryczna,https://www.otodom.pl/oferta/dwupoziomowe-i-nowe-mieszkanie-4pok-na-maslicach-ID44U1N.html#c663a05d76
469000.0,6091.0,60274809,5,3,3.0,77.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/srodmiescie-3-pokoje-kamienica-balkon-ID44Uel.html#c663a05d76
479700.0,12144.0,60274083,Brak danych,2,1.0,39.5,wtorny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-39-50-m-wroclaw-ID44U2D.html#c663a05d76
550000.0,6111.0,59140680,2,2,1.0,90.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/wroclaw-mieszkanie-w-willi-kancelaria-gabinet-ID409bV.html#c663a05d76
361900.0,9400.0,60275045,5,1,4.0,38.5,wtorny,Stare Miasto,https://www.otodom.pl/oferta/okolice-pl-legionow-balkon-piwnica-ID44Ui9.html#c663a05d76
530000.0,8590.0,60158594,2,3,2.0,61.7,wtorny,Krzyki,https://www.otodom.pl/oferta/i-d-e-a-l-n-e-mieszkanie-na-wojszycach-ID44pZU.html#c663a05d76
451468.0,11881.0,60274017,7,2,2.0,38.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-kepa-mieszczanska-38-m2-ID44U1z.html#c663a05d76
273480.0,6000.0,60273958,2,2,Brak danych,45.58,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-i-tanie-mieszkanie-2pok-z-ogrodem-ID44U0C.html#c663a05d76
389000.0,9686.0,60274149,5,2,Brak danych,40.16,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-ul-grabiszynskiej-2pokoje-po-remoncie-ID44U3H.html#c663a05d76
549000.0,6169.0,60020624,4,3,3.0,89.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-w-kamienicy-z-xix-wieku-ID43Q6A.html#c663a05d76
450000.0,7317.0,59643229,8,3,5.0,61.5,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-okolice-ul-poleskiej-ID42fWz.html#c663a05d76
1089000.0,9900.0,60273156,5,4,4.0,110.0,wtorny,Rynek,https://www.otodom.pl/oferta/apartament-z-tarasem-na-dachu-winda-2-garaze-ID44TNG.html#c663a05d76
499000.0,5414.0,60130906,2,5,Brak danych,92.16,pierwotny,Fabryczna,https://www.otodom.pl/oferta/inwestycyjne-mieszkanie-z-3-miejsc-post-bez-pcc-ID44iNk.html#c663a05d76
389000.0,7859.0,60273911,10,2,5.0,49.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/przestronne-rozkladowe-b-ladne-2-pok-z-balkonem-ID44TZR.html#c663a05d76
445000.0,7063.0,60272500,4,2,4.0,63.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/2-3-pokoje-63-m2-pasaz-grunwaldzki-politechnika-63-ID44TD6.html#c663a05d76
604565.0,6500.0,60271733,8,3,4.0,93.01,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-411-ID44TqJ.html#c663a05d76
380000.0,7510.0,60273105,4,3,4.0,50.6,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-50-60-m-wroclaw-ID44TMR.html#c663a05d76
190000.0,11875.0,60273384,4,1,2.0,16.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/okolice-pl-strzegomskiego-balkon-garaz-ID44TRm.html#c663a05d76
575000.0,6717.0,60272163,2,3,1.0,85.6,wtorny,Krzyki,https://www.otodom.pl/oferta/wroclaw-oltaszyn-obroncow-poczty-gdanskiej-ID44TxF.html#c663a05d76
574000.0,7731.0,60271854,3,3,Brak danych,74.25,wtorny,Wrocław,https://www.otodom.pl/oferta/sloneczny-25-metrowy-taras-ID44TsG.html#c663a05d76
475000.0,9500.0,60273101,3,2,Brak danych,50.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-50-m-wroclaw-ID44TMN.html#c663a05d76
479000.0,7369.0,60273407,5,3,4.0,65.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-potencjalem-centrum-ID44TRJ.html#c663a05d76
439967.0,8140.0,60271730,8,2,5.0,54.05,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-515-ID44TqG.html#c663a05d76
598336.0,6400.0,60271738,8,3,3.0,93.49,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-307-ID44TqO.html#c663a05d76
485000.0,7698.0,60272901,3,3,3.0,63.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-63-m-wroclaw-ID44TJz.html#c663a05d76
480000.0,7656.0,60271851,4,3,3.0,62.7,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-na-poludniowy-zachodzie-wroclawia-ID44TsD.html#c663a05d76
644559.0,6930.0,60271753,8,3,3.0,93.01,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-311-ID44Tr3.html#c663a05d76
361425.0,11850.0,60272202,4,1,Brak danych,30.5,wtorny,Śródmieście,https://www.otodom.pl/oferta/okolice-walecznych-ID44Tyi.html#c663a05d76
485000.0,7462.0,60273901,1,4,Brak danych,65.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/okolice-kminkowej-2-ogrodki-65m2-super-cena-ID44TZH.html#c663a05d76
299000.0,9144.0,60271536,11,2,10.0,32.7,wtorny,Krzyki,https://www.otodom.pl/oferta/krzyki-ul-drukarska-2-pokoje-33m2-balkon-ID44Tny.html#4e3d3c8403
445005.0,8250.0,60271655,8,2,6.0,53.94,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-615-ID44Tpt.html#4e3d3c8403
468826.0,8690.0,60271641,8,2,7.0,53.95,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-713-ID44Tpf.html#4e3d3c8403
635732.0,6800.0,60271666,8,3,5.0,93.49,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-507-ID44TpE.html#c663a05d76
677951.0,7300.0,60271626,Brak danych,3,7.0,92.87,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-709-ID44Tp0.html#4e3d3c8403
649460.0,7000.0,60271649,8,3,6.0,92.78,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-611-ID44Tpn.html#4e3d3c8403
623167.0,6700.0,60271720,8,3,5.0,93.01,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-511-ID44Tqv.html#c663a05d76
860250.0,12500.0,60159532,3,2,Brak danych,68.82,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-68-82-m-wroclaw-ID44qf2.html#4e3d3c8403
649000.0,9271.0,60271428,3,4,3.0,70.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/okolice-pl-grunwaldzkiego-balkon-inwestycja-ID44TlO.html#4e3d3c8403
457142.0,8580.0,60271633,8,2,7.0,53.28,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-710-ID44Tp7.html#4e3d3c8403
696525.0,7500.0,60271594,Brak danych,3,8.0,92.87,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-814-ID44Tou.html#4e3d3c8403
389000.0,7481.0,60271336,10,2,5.0,52.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-balonowej-balkon-piwnica-ID44Tkk.html#4e3d3c8403
557280.0,9000.0,60270090,Brak danych,3,7.0,61.92,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-61-92-m-wroclaw-ID44T0e.html#4e3d3c8403
380000.0,7510.0,60270801,4,3,4.0,50.6,wtorny,Psie Pole,https://www.otodom.pl/oferta/3-pok-rozkladowe-cicha-i-zielona-okolica-ID44TbH.html#4e3d3c8403
555783.0,9021.0,60269405,7,3,7.0,61.61,pierwotny,Krzyki,https://www.otodom.pl/oferta/gotowe-w-czerwcu-tarnogaj-ostatnie-mieszkanie-ID44SPb.html#4e3d3c8403
629000.0,6955.0,60269099,2,3,1.0,90.44,wtorny,Fabryczna,https://www.otodom.pl/oferta/parter-domu-na-muchoborze-ID44SKf.html#4e3d3c8403
485000.0,6690.0,60270757,1,3,Brak danych,72.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-dziarskiej-bezczynszowe-ogrodek-3-piwnice-ID44TaZ.html#4e3d3c8403
298000.0,7641.0,60270566,3,1,Brak danych,39.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-gagarina-balkon-komorka-garaz-ID44T7U.html#4e3d3c8403
520000.0,8667.0,60271130,4,3,1.0,60.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/okolice-lompy-swietna-lokalizacja-ID44Th0.html#4e3d3c8403
479998.0,7295.0,60268602,6,3,5.0,65.8,wtorny,dolnośląskie,https://www.otodom.pl/oferta/lux-gadow-3-pokoje-65mkw-winda-balkon-ID44SCe.html#4e3d3c8403
380000.0,7917.0,60269152,4,3,4.0,48.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-48-m-wroclaw-ID44SL6.html#4e3d3c8403
463090.0,8690.0,60268676,Brak danych,2,8.0,53.29,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/legnicka-street-ii-mieszkanie-815-ID44SDq.html#4e3d3c8403
352630.0,6690.0,60270741,4,3,2.0,52.71,wtorny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-3-pokoje-0-prowizji-odbior-w-2020-ID44TaJ.html#4e3d3c8403
525000.0,8040.0,60267628,3,2,3.0,65.3,wtorny,Krzyki,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-prz-al-armii-krajowej-ID44Smv.html#4e3d3c8403
284000.0,5717.0,60206269,4,2,2.0,49.68,pierwotny,Psie Pole,https://www.otodom.pl/oferta/gotowe-2-pokoje-z-garazem-pelen-rozklad-ID44CoR.html#4e3d3c8403
580000.0,12609.0,60270417,4,2,2.0,46.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/okolice-mysliwskiej-balkon-winda-2017-ID44T5w.html#4e3d3c8403
485000.0,7578.0,60271570,2,4,Brak danych,64.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/parter-dwa-ogrodki-do-wprowadzenia-2018r-ID44To6.html#4e3d3c8403
599000.0,7838.0,60147314,3,4,3.0,76.42,wtorny,Śródmieście,https://www.otodom.pl/oferta/srodmiescie4-pokoje-dwupoziomowe-90-m-ul-reja-ID44n3Y.html#4e3d3c8403
379000.0,7505.0,60267521,5,2,4.0,50.5,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-mostu-rakowieckiego-balkon-super-cena-ID44SkN.html#4e3d3c8403
459000.0,7650.0,60116343,4,2,3.0,60.0,wtorny,Krzyki,https://www.otodom.pl/oferta/umeblowane-mieszkanie-przy-ul-zwycieskiej-ID44f0r.html#4e3d3c8403
795000.0,6625.0,60265643,5,5,5.0,120.0,wtorny,Krzyki,https://www.otodom.pl/oferta/nad-dachami-wroclawia-oferta-bez-prowizji-ID44RQw.html#4e3d3c8403
465000.0,6549.0,60268537,4,4,2.0,71.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-ID44SBb.html#4e3d3c8403
395000.0,8537.0,60267336,3,2,3.0,50.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/piekny-apartament-przy-odrze-2013-rok-z-winda-ID44Szz.html#4e3d3c8403
479000.0,9580.0,60268437,5,3,3.0,46.27,wtorny,Śródmieście,https://www.otodom.pl/oferta/srodmiescie-3-pokoje-kamienica-widok-na-park-ID44ShO.html#4e3d3c8403
900000.0,8522.0,60267161,4,2,3.0,105.61,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-mieszkanie-w-inwestycji-kwadrat-2-gotowe-ID44SeZ.html#4e3d3c8403
538000.0,7989.0,60265451,4,3,Brak danych,67.34,wtorny,Śródmieście,https://www.otodom.pl/oferta/centrum-3-pokoje-kamienica-pl-grunwaldzki-inwestor-ID44RNp.html#4e3d3c8403
699000.0,8524.0,60266435,6,3,4.0,82.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/3-pokoje-pelen-rozklad-blisko-centrum-ID44S3h.html#4e3d3c8403
460000.0,9020.0,60268436,3,2,3.0,51.0,wtorny,Krzyki,https://www.otodom.pl/oferta/2-pok-z-balkonem-rozkladowe-niski-blok-po-remoncie-ID44Szy.html#4e3d3c8403
565000.0,8309.0,60268358,5,4,4.0,68.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-na-krzykach-w-nowym-budownictwie-ID44Syi.html#4e3d3c8403
369000.0,8110.0,60266684,4,2,3.0,45.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/bzowa-2-pokoje-mozliwosc-3-grabiszyn-ID44S7i.html#4e3d3c8403
665000.0,8808.0,60266082,3,4,3.0,75.5,wtorny,Psie Pole,https://www.otodom.pl/oferta/nowe-piekne-mieszkanie-solidnie-wykonczone-taras-ID44RXA.html#4e3d3c8403
468000.0,8357.0,60267236,Brak danych,3,4.0,56.0,wtorny,Krzyki,https://www.otodom.pl/oferta/piekne-klimatyzowane-3-pokoje-z-antresola-oltaszyn-ID44Sgc.html#4e3d3c8403
330000.0,5838.0,60268577,3,3,2.0,56.53,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-56-53-m-wroclaw-ID44SBP.html#4e3d3c8403
