Cena,Cena_za_metr,Id,Rynek,Strefa,Powierzchnia,Liczba pokoi,Liczba pięter,Piętro,URL
,,60293369,pierwotny,Wrocław,48.63,2,,,https://www.otodom.pl/oferta/kajdasza-b-14-ID44Z3H.html#a3e54e8c67
,,60293383,pierwotny,Wrocław,60.13,3,,,https://www.otodom.pl/oferta/kajdasza-b-33-ID44Z3W.html#a3e54e8c67
,,60293385,pierwotny,Wrocław,72.84,4,,,https://www.otodom.pl/oferta/kajdasza-b-37-ID44Z3X.html#a3e54e8c67
,,60293335,pierwotny,Wrocław,37.83,2,,,https://www.otodom.pl/oferta/kajdasza-a-21-ID44Z39.html#a3e54e8c67
,,60293346,pierwotny,Wrocław,48.31,2,,,https://www.otodom.pl/oferta/kajdasza-a-32-ID44Z3k.html#a3e54e8c67
,,60293323,pierwotny,Wrocław,48.63,2,,,https://www.otodom.pl/oferta/kajdasza-a-16-ID44Z2X.html#a3e54e8c67
,,60293342,pierwotny,Wrocław,48.4,2,,,https://www.otodom.pl/oferta/kajdasza-a-28-ID44Z3g.html#a3e54e8c67
,,60293344,pierwotny,Wrocław,49.94,2,,,https://www.otodom.pl/oferta/kajdasza-a-29-ID44Z3i.html#a3e54e8c67
,,60293341,pierwotny,Wrocław,60.13,3,,,https://www.otodom.pl/oferta/kajdasza-a-27-ID44Z3f.html#a3e54e8c67
,,60293316,pierwotny,Wrocław,56.38,3,,,https://www.otodom.pl/oferta/kajdasza-a-13-ID44Z2Q.html#a3e54e8c67
,,60293318,pierwotny,Wrocław,50.16,2,,,https://www.otodom.pl/oferta/kajdasza-a-14-ID44Z2S.html#a3e54e8c67
479000.0,5635.0,59686704,wtorny,Krzyki,85.0,3,4,3.0,https://www.otodom.pl/oferta/mieszkanie-w-centru-ogrzewanie-miejskie-ID42reM.html#a3e54e8c67
,,60293337,pierwotny,Wrocław,50.16,2,,,https://www.otodom.pl/oferta/kajdasza-a-24-ID44Z3b.html#a3e54e8c67
,,60293348,pierwotny,Wrocław,49.94,2,,,https://www.otodom.pl/oferta/kajdasza-a-35-ID44Z3m.html#a3e54e8c67
366000.0,7939.0,60293164,wtorny,Fabryczna,46.1,2,3,,https://www.otodom.pl/oferta/mieszkanie-na-zernikach-w-spokojnej-dzielnicy-ID44Z0o.html#a3e54e8c67
302853.0,7850.0,60292351,pierwotny,Krzyki,38.58,2,4,2.0,https://www.otodom.pl/oferta/2-pokoje-39mkw-kwadrans-od-centrum-wroclawia-ID44YNh.html#a74e107a76
,,60293305,pierwotny,Wrocław,37.83,2,,,https://www.otodom.pl/oferta/kajdasza-a-11-ID44Z2F.html#a3e54e8c67
315000.0,8289.0,60292708,wtorny,Krzyki,38.0,2,10,,https://www.otodom.pl/oferta/okolice-uniwersytetu-ekonomicznego-piwnica-winda-ID44YT2.html#a74e107a76
290000.0,7813.0,60291753,wtorny,Psie Pole,37.12,1,4,4.0,https://www.otodom.pl/oferta/swietna-kawalerka-ID44YDD.html#a74e107a76
,,60293326,pierwotny,Wrocław,60.13,3,,,https://www.otodom.pl/oferta/kajdasza-a-17-ID44Z30.html#a3e54e8c67
589000.0,10258.0,60292068,wtorny,Stare Miasto,57.42,3,7,3.0,https://www.otodom.pl/oferta/okolice-niedzwiedziej-loggia-winda-2018-lux-ID44YII.html#a74e107a76
,,60293328,pierwotny,Wrocław,48.4,2,,,https://www.otodom.pl/oferta/kajdasza-a-18-ID44Z32.html#a3e54e8c67
899000.0,8324.0,60026823,wtorny,Śródmieście,108.0,3,4,,https://www.otodom.pl/oferta/kamienica-po-rewitalizacji-obok-parku-tolpy-ID43RIz.html#a74e107a76
770000.0,8851.0,49529715,wtorny,Stare Miasto,87.0,3,4,4.0,https://www.otodom.pl/oferta/mieszkanie-87-m-wroclaw-ID3lOVn.html#a3e54e8c67
349000.0,7981.0,60292792,wtorny,Śródmieście,43.73,3,2,2.0,https://www.otodom.pl/oferta/3-pok-w-kamienicy-biskupin-po-remoncie-ID44YUo.html#a3e54e8c67
299000.0,8794.0,60292345,wtorny,Krzyki,34.0,2,3,3.0,https://www.otodom.pl/oferta/oltaszyn-2-pokoje-lux-standard-ID44YNb.html#a74e107a76
503232.0,6400.0,59528487,pierwotny,Krzyki,78.63,4,4,1.0,https://www.otodom.pl/oferta/nowe-4pokojowe-mieszkanie-bienkowice-a-2-2-1-ID41M4T.html#a74e107a76
749000.0,9963.0,60081282,wtorny,Psie Pole,75.18,3,3,2.0,https://www.otodom.pl/oferta/nowy-lux-apartament-taras-garaz-2-poziomy-ID445SV.html#a3e54e8c67
1170000.0,9915.0,59722583,wtorny,Krzyki,118.0,4,1,1.0,https://www.otodom.pl/oferta/fantastyczny-dizajnerski-apartament-ID42Azt.html#a74e107a76
,,60293313,pierwotny,Wrocław,48.31,2,,,https://www.otodom.pl/oferta/kajdasza-a-12-ID44Z2N.html#a3e54e8c67
420000.0,9333.0,60291551,pierwotny,Krzyki,52.07,3,4,2.0,https://www.otodom.pl/oferta/nowe-3pokojowe-mieszkanie-bienkowice-a3-3-4-ID41LDi.html#a74e107a76
338455.0,6500.0,59526776,wtorny,Fabryczna,45.0,2,,5.0,https://www.otodom.pl/oferta/okolice-ul-estonskiej-45m2-2garazy-balkon-ID44YAn.html#a74e107a76
999000.0,11352.0,59368698,wtorny,Stare Miasto,88.0,4,6,3.0,https://www.otodom.pl/oferta/mieszkanie-88-m-wroclaw-ID416wE.html#a74e107a76
413525.0,10522.0,60291394,pierwotny,Fabryczna,39.3,2,5,,https://www.otodom.pl/oferta/nowe-2-pokoje-ostatnie-mieszkania-ID44YxQ.html#a74e107a76
520000.0,13577.0,60291472,wtorny,Krzyki,38.3,2,6,3.0,https://www.otodom.pl/oferta/okolice-dawida-balkon-skrytka-ID44Yz6.html#a74e107a76
678600.0,9694.0,60291305,wtorny,Stare Miasto,70.0,2,7,4.0,https://www.otodom.pl/oferta/przestronny-apartament-w-centrum-ID44Yvp.html#a74e107a76
318878.16,8616.0,60290681,pierwotny,Fabryczna,37.01,2,,,https://www.otodom.pl/oferta/b-urban-mieszkanie-i-p11-1-ID44Yml.html#a74e107a76
339800.0,9994.0,60290937,wtorny,Śródmieście,34.0,2,2,2.0,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-w-wyjatkowym-miejscu-ID44Yqt.html#a74e107a76
235000.0,12368.0,60290981,wtorny,Śródmieście,19.0,1,4,,https://www.otodom.pl/oferta/kawalerka-gotowa-do-zamieszkania-daszynskiego-ID44Yrb.html#a74e107a76
349566.0,7350.0,60290733,pierwotny,Krzyki,47.56,3,4,1.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-48mkw-7350zl-mkw-ID44Ynb.html#a74e107a76
225234.0,8600.0,60290685,pierwotny,Fabryczna,26.19,1,,8.0,https://www.otodom.pl/oferta/b-urban-mieszkanie-i-p8-8-ID44Ymp.html#a74e107a76
395000.0,7753.0,60291204,wtorny,Stare Miasto,50.95,3,9,5.0,https://www.otodom.pl/oferta/3-pokoje-centrum-miasta-balkon-videoprezentacja-ID44YuM.html#a74e107a76
470000.0,10000.0,60291378,wtorny,Fabryczna,47.0,2,12,,https://www.otodom.pl/oferta/okolice-ul-koszykarskiej-42m2-garaz-balkon-ID44YxA.html#a74e107a76
348000.0,9980.0,60290245,wtorny,Psie Pole,34.87,2,4,,https://www.otodom.pl/oferta/nowe-mieszkanie-2pok-z-ogrodem-ul-soltysowicka-ID44Yfj.html#a74e107a76
251732.0,9400.0,60290730,pierwotny,Krzyki,26.78,1,4,,https://www.otodom.pl/oferta/kawalerka-27mkw-kwadrans-od-centrum-wroclawia-ID44Yn8.html#a74e107a76
,,59528826,pierwotny,Stare Miasto,44.45,2,7,4.0,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-45m-przy-arsenale-5-16-ID41Mam.html#a74e107a76
381889.0,11005.0,60291392,pierwotny,Fabryczna,34.7,2,5,4.0,https://www.otodom.pl/oferta/2-pokoje-blisko-stadionu-nowa-inwestycja-ID44YxO.html#a74e107a76
243380.96,9616.0,60290671,pierwotny,Fabryczna,25.31,1,,,https://www.otodom.pl/oferta/b-urban-mieszkanie-i-p12-7-ID44Ymb.html#a74e107a76
499000.0,15545.0,60290176,wtorny,Śródmieście,32.1,2,6,,https://www.otodom.pl/oferta/2-pokoje-zaraz-przy-politechnice-ID44Yec.html#a74e107a76
,,59528744,pierwotny,Stare Miasto,67.39,3,7,3.0,https://www.otodom.pl/oferta/mieszkanie-3pokojowe-69m-przy-arsenale-4-17-ID41M92.html#a74e107a76
580000.0,7945.0,60249064,wtorny,Krzyki,73.0,3,2,1.0,https://www.otodom.pl/oferta/3-pokoje-z-ogrodkiem-dzialkowym-na-oltaszynie-ID44Nx6.html#a74e107a76
425000.0,8854.0,60234667,wtorny,Stare Miasto,48.0,2,4,2.0,https://www.otodom.pl/oferta/mieszkanie-w-centrum-wroclawia-ID44JMT.html#a74e107a76
213882.0,8600.0,60290688,pierwotny,Fabryczna,24.87,1,,5.0,https://www.otodom.pl/oferta/b-urban-mieszkanie-i-p5-31-ID44Yms.html#a74e107a76
499000.0,13307.0,60290262,wtorny,Śródmieście,37.5,2,6,2.0,https://www.otodom.pl/oferta/2-pokoje-37m-obok-ogrodu-botanicznego-ID44YfA.html#a74e107a76
274203.0,8450.0,60290734,pierwotny,Krzyki,32.45,2,4,2.0,https://www.otodom.pl/oferta/2-pokoje-33mkw-kwadrans-od-centrum-wroclawia-ID44Ync.html#a74e107a76
316623.2,8720.0,60290687,pierwotny,Fabryczna,36.31,2,,6.0,https://www.otodom.pl/oferta/b-urban-mieszkanie-i-p6-38-ID44Ymr.html#a74e107a76
469000.0,6091.0,60290727,wtorny,Śródmieście,77.0,3,5,3.0,https://www.otodom.pl/oferta/duze-3-pokoje-77mkw-z-potencjalem-srodmiescie-ID44Yn5.html#a74e107a76
559000.0,5947.0,60290634,wtorny,Śródmieście,94.0,3,5,3.0,https://www.otodom.pl/oferta/rozkladowe-miejskie-media-opcja-4-pokoi-ID44YlA.html#a74e107a76
280221.0,8050.0,60290731,pierwotny,Krzyki,34.81,2,4,1.0,https://www.otodom.pl/oferta/2-pokoje-35mkw-kwadrans-od-centrum-wroclawia-ID44Yn9.html#a74e107a76
221278.0,8600.0,60290686,pierwotny,Fabryczna,25.73,1,,7.0,https://www.otodom.pl/oferta/b-urban-mieszkanie-i-p7-31-ID44Ymq.html#a74e107a76
460871.0,8582.0,60291396,pierwotny,Fabryczna,53.7,3,5,,https://www.otodom.pl/oferta/3-pokoje-blisko-stadionu-promocja-ID44YxS.html#a74e107a76
2185362.0,13039.0,60290141,wtorny,Wrocław,167.6,4,9,9.0,https://www.otodom.pl/oferta/jasny-przeszklony-naroznypenthouse-it-es-ru-eng-ID44YdD.html#a74e107a76
549000.0,15686.0,60290174,wtorny,Śródmieście,35.0,2,3,,https://www.otodom.pl/oferta/2-pokoje-zaraz-obok-politechniki-ID44Yea.html#a74e107a76
399000.0,8489.0,60289140,wtorny,Stare Miasto,47.0,3,11,10.0,https://www.otodom.pl/oferta/idealne-dla-rodzin-blisko-centrum-ID44XXu.html#a74e107a76
450000.0,13204.0,60289049,wtorny,Krzyki,34.08,1,6,2.0,https://www.otodom.pl/oferta/okolice-niskich-lak-loggia-komorka-ID44XV1.html#a74e107a76
609000.0,12688.0,60288968,wtorny,Krzyki,48.0,2,9,4.0,https://www.otodom.pl/oferta/okolice-mierniczej-centrum-widok-na-rzeke-ID44XUI.html#a74e107a76
449000.0,9553.0,60289375,wtorny,Krzyki,47.0,2,2,2.0,https://www.otodom.pl/oferta/2-pokoje-z-garazem-47m2-krzyki-dla-inwestora-ID44Y1h.html#a74e107a76
329937.0,7085.0,60288434,wtorny,Krzyki,46.57,3,,,https://www.otodom.pl/oferta/mieszkanie-46-57-m-wroclaw-ID44XM6.html#a74e107a76
,,59584599,pierwotny,Stare Miasto,56.57,3,6,3.0,https://www.otodom.pl/oferta/3pokojowe-mieszkanie-dom-z-herbem-i2-4-m5-ID420FW.html#a74e107a76
,,59533710,pierwotny,Stare Miasto,43.37,2,5,4.0,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-w-nowej-inwestycji-i2-5-m1-ID41Nr8.html#a74e107a76
,,59531147,pierwotny,Stare Miasto,55.07,3,6,4.0,https://www.otodom.pl/oferta/nowe-3pokojowe-mieszkanie-55m-przy-przystani-5-m1-ID41MLN.html#a74e107a76
325000.0,8784.0,60288522,wtorny,Krzyki,37.0,2,10,1.0,https://www.otodom.pl/oferta/borek-po-remoncie-2-pokoje-ID44XNv.html#a74e107a76
,,59531167,pierwotny,Stare Miasto,48.88,2,6,1.0,https://www.otodom.pl/oferta/nowe-dwupokojowe-mieszkanie-przy-przystani-2-m9-ID41MM7.html#a74e107a76
283998.0,7800.0,60288432,wtorny,Krzyki,36.41,2,,,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-krzyki-ID44XM4.html#a74e107a76
,,59531219,pierwotny,Stare Miasto,53.84,2,6,4.0,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-przy-przystani-i2-5-m5-ID41MMX.html#a74e107a76
553000.0,9683.0,60288724,pierwotny,Śródmieście,57.11,3,8,1.0,https://www.otodom.pl/oferta/prestizowa-inwestycja-przy-odrze-ID44XQM.html#a74e107a76
,,59531196,pierwotny,Stare Miasto,34.95,1,6,1.0,https://www.otodom.pl/oferta/nowa-kawalerka-35m-przy-przystani-2-m4-ID41MMA.html#a74e107a76
763009.09,8500.0,58017448,pierwotny,Krzyki,89.77,4,,10.0,https://www.otodom.pl/oferta/kamienna-145-b-k10-10-59-ID3WqZi.html#a74e107a76
672578.0,6727.0,60288709,pierwotny,Krzyki,99.98,6,,1.0,https://www.otodom.pl/oferta/trzy-mieszkania-w-jednym-najlepsza-inwestycja-ID44XQx.html#a74e107a76
,,59531122,pierwotny,Stare Miasto,36.67,1,6,4.0,https://www.otodom.pl/oferta/nowa-kawalerka-37m-przy-przystani-5-m3-ID41MLo.html#a74e107a76
,,59533506,pierwotny,Stare Miasto,36.63,2,6,4.0,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-w-nowej-inwestycji-i2-5-m5-ID41NnQ.html#a74e107a76
499021.47,8549.0,60050004,pierwotny,Krzyki,58.37,3,,7.0,https://www.otodom.pl/oferta/kamienna-145-a-k6-7-30-ID43XKs.html#a74e107a76
364372.0,7100.0,59531044,pierwotny,Fabryczna,51.32,3,4,2.0,https://www.otodom.pl/oferta/mieszkanie-3pokojowe-w-nowej-inwestycji-e-k1-2-05-ID41MK8.html#a74e107a76
370668.0,6900.0,53449564,pierwotny,Krzyki,53.72,2,5,1.0,https://www.otodom.pl/oferta/nowe-mieszkanie-2-pok-54m2-balkon-jagodno-ID3CgFK.html#a74e107a76
,,59584572,pierwotny,Stare Miasto,70.35,4,6,4.0,https://www.otodom.pl/oferta/nowe-czteropokojowe-mieszkanie-70m-i2-5-m4-ID420Fu.html#a74e107a76
,,59584594,pierwotny,Stare Miasto,49.61,2,6,5.0,https://www.otodom.pl/oferta/nowe-dwupokojowe-mieszkanie-dom-z-herbem-6-m2-ID420FQ.html#a74e107a76
275680.0,8000.0,50633184,pierwotny,Krzyki,34.46,2,4,,https://www.otodom.pl/oferta/nowe-mieszkania-2-i-3-pokojowe-z-balkonem-okazja-ID3qs0g.html#a74e107a76
,,59584591,pierwotny,Stare Miasto,36.63,2,6,4.0,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-w-nowej-inwestycji-i2-5-m5-ID420FN.html#a74e107a76
292655.0,8500.0,60055802,pierwotny,Krzyki,34.43,2,3,1.0,https://www.otodom.pl/oferta/gotowe-mieszkanie-34-m2-balkon-ul-buforowa-k13-15-ID43ZfY.html#a74e107a76
600000.0,12000.0,60288498,wtorny,Krzyki,50.0,3,3,2.0,https://www.otodom.pl/oferta/okolice-buforowej-3-pok-garaz-balkon-ID44XN8.html#a74e107a76
399000.0,5542.0,60288362,wtorny,Psie Pole,72.0,4,4,4.0,https://www.otodom.pl/oferta/4-pokojowe-na-zakrzowie-ID44XKV.html#a74e107a76
307900.0,4902.0,59652612,pierwotny,Fabryczna,62.81,2,,,https://www.otodom.pl/oferta/osada-kolorowa-b-3-2-ID42imU.html#a74e107a76
560000.0,10000.0,60288299,wtorny,Fabryczna,56.0,2,15,,https://www.otodom.pl/oferta/oryginalne-mieszkanie-na-gadowie-sauna-garaz-ID44XJW.html#a74e107a76
469000.0,7444.0,60288291,wtorny,Fabryczna,63.0,3,8,7.0,https://www.otodom.pl/oferta/nowy-dwor-63m-3-pokoje-media-miejskie-ID44XJN.html#b3bad4009d
2104480.0,14000.0,60286995,pierwotny,Śródmieście,150.32,4,4,1.0,https://www.otodom.pl/oferta/apartament-w-zabytkowej-kamienicy-na-sprzedaz-ID44XoT.html#b3bad4009d
279588.0,6912.0,59531049,pierwotny,Fabryczna,40.45,1,4,3.0,https://www.otodom.pl/oferta/nowa-kawalerka-z-antresola-41m-e-k1-3-03-ID41MKd.html#b3bad4009d
475000.0,5938.0,60287667,wtorny,Krzyki,80.0,4,,,https://www.otodom.pl/oferta/okolice-kobierzyckiej-ogrod-garaz-ID44XzJ.html#b3bad4009d
856060.0,11500.0,60286991,pierwotny,Stare Miasto,74.44,1,4,,https://www.otodom.pl/oferta/apartament-w-zabytkowej-kamienicy-na-sprzedaz-ID44XoP.html#b3bad4009d
1167320.0,14000.0,60287001,pierwotny,Śródmieście,83.38,2,4,3.0,https://www.otodom.pl/oferta/apartament-w-zabytkowej-kamienicy-na-sprzedaz-ID44XoZ.html#b3bad4009d
650000.0,6500.0,60286003,wtorny,Krzyki,100.0,4,4,,https://www.otodom.pl/oferta/mieszkanie-w-domu-z-duzym-ogrodem-blisko-centrum-ID44X8T.html#b3bad4009d
548700.0,9548.0,60284992,pierwotny,Śródmieście,57.47,3,8,4.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-bulwary-nadodrzanskie-ID44VSA.html#b3bad4009d
420000.0,5915.0,60233722,wtorny,Śródmieście,71.0,2,4,2.0,https://www.otodom.pl/oferta/71m2-2-balkony-srodmiescie-o-miejskie-ID44JxE.html#b3bad4009d
380000.0,7266.0,60286837,wtorny,Fabryczna,52.3,2,3,2.0,https://www.otodom.pl/oferta/2-pok-pelen-rozklad-52-30-m2-muchobor-wlk-ID44Xml.html#b3bad4009d
490000.0,6872.0,60283900,wtorny,Stare Miasto,71.3,2,4,4.0,https://www.otodom.pl/oferta/okolice-dworca-glownego-piwnica-komorka-ID44VAY.html#b3bad4009d
560000.0,10980.0,60285851,wtorny,Krzyki,51.0,2,3,,https://www.otodom.pl/oferta/komfortowy-apartament-z-tarasem-22-7m2-ID44X6r.html#b3bad4009d
519147.5,7025.0,59982039,pierwotny,Krzyki,73.9,4,,,https://www.otodom.pl/oferta/cztery-pory-roku-j18-1-0-8-4k-ID43G4f.html#b3bad4009d
516324.0,6800.0,59531046,pierwotny,Fabryczna,75.93,4,4,2.0,https://www.otodom.pl/oferta/nowe-4-pokojowe-mieszkanie-2-lazienki-b-k1-2-05-ID41MKa.html#a74e107a76
287000.0,6239.0,60285306,wtorny,Śródmieście,46.0,2,4,4.0,https://www.otodom.pl/oferta/mieszkanie-46-m-wroclaw-ID44VXE.html#b3bad4009d
560000.0,8615.0,60286877,wtorny,Fabryczna,65.0,1,2,,https://www.otodom.pl/oferta/okolice-drzewieckiego-sauna-garaz-65m2-ID44XmZ.html#b3bad4009d
977000.0,12600.0,60283967,pierwotny,Śródmieście,77.54,4,8,8.0,https://www.otodom.pl/oferta/prestizowe-z-tarasem-na-rzeke-kepa-mieszczanska-ID44VC3.html#b3bad4009d
650000.0,11017.0,60287760,wtorny,Stare Miasto,59.0,2,5,3.0,https://www.otodom.pl/oferta/krawiecka-justin-center-ID44XBe.html#b3bad4009d
475000.0,9500.0,60283827,wtorny,Krzyki,50.0,2,3,,https://www.otodom.pl/oferta/mieszkanie-2-pok-z-balkonem-i-komorka-lok-klecina-ID44VzN.html#b3bad4009d
529000.0,9951.0,60285290,wtorny,Stare Miasto,53.16,4,5,4.0,https://www.otodom.pl/oferta/4-pokoje-z-duzym-balkonem-przy-pl-nowy-targ-ID44VXo.html#b3bad4009d
679000.0,10446.0,60288248,wtorny,Krzyki,65.0,3,6,2.0,https://www.otodom.pl/oferta/okolice-ul-nyskiej-65m2-balkon-garaz-nowoczesne-ID44XJ6.html#b3bad4009d
1684375.0,12500.0,60286993,pierwotny,Śródmieście,134.75,1,4,,https://www.otodom.pl/oferta/apartament-w-zabytkowej-kamienicy-na-sprzedaz-ID44XoR.html#b3bad4009d
1089180.0,13500.0,60286999,pierwotny,Śródmieście,80.68,2,4,2.0,https://www.otodom.pl/oferta/apartament-w-zabytkowej-kamienicy-na-sprzedaz-ID44XoX.html#b3bad4009d
528448.0,9200.0,60284885,pierwotny,Śródmieście,57.44,3,8,4.0,https://www.otodom.pl/oferta/mieszkanie-3-pok-bulwary-nadodrzanskie-gotowe-ID44VQR.html#b3bad4009d
347000.0,9586.0,60283850,wtorny,Krzyki,36.2,2,4,1.0,https://www.otodom.pl/oferta/okolice-ul-kajdasza-36m2-balkon-wysoki-standart-ID44VAa.html#b3bad4009d
410000.0,6833.0,60286773,wtorny,Fabryczna,60.0,3,11,10.0,https://www.otodom.pl/oferta/3-pokojowe-rozkladowe-kozanow-ID44Xlj.html#b3bad4009d
960120.0,12000.0,60286998,pierwotny,Śródmieście,80.01,2,4,1.0,https://www.otodom.pl/oferta/apartament-w-zabytkowej-kamienicy-na-sprzedaz-ID44XoV.html#b3bad4009d
415000.0,7981.0,60283543,wtorny,Fabryczna,52.0,2,2,,https://www.otodom.pl/oferta/umeblowane-gotowe-do-wprowadzenia-ID44Vwd.html#b3bad4009d
330000.0,6937.0,60283617,wtorny,Psie Pole,47.57,2,4,3.0,https://www.otodom.pl/oferta/okolice-siemienskiego-kleczkow-piwnica-ID44Vvp.html#b3bad4009d
286880.0,9142.0,60283693,pierwotny,Krzyki,31.38,1,6,6.0,https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-7-w-skali-roku-krzyki-ID44VxD.html#b3bad4009d
660000.0,7952.0,60283351,wtorny,Rynek,83.0,3,2,1.0,https://www.otodom.pl/oferta/3-pokoje-balkon-media-miejskie-apartament-ID44Vs7.html#b3bad4009d
480000.0,7656.0,60282517,wtorny,Fabryczna,62.7,3,2,2.0,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-muchobor-wielki-3-pokoje-ID44VeF.html#b3bad4009d
465000.0,9894.0,60282536,wtorny,Psie Pole,47.0,2,6,4.0,https://www.otodom.pl/oferta/okoliceul-paprotnej-47m2-balkon-garaz-piwnica-ID44VeY.html#b3bad4009d
460000.0,6259.0,60098288,wtorny,Śródmieście,73.5,2,5,3.0,https://www.otodom.pl/oferta/rozkladowe-balkon-co-gazowe-ciche-ID44aje.html#b3bad4009d
,,60260902,pierwotny,Psie Pole,67.21,3,,2.0,https://www.otodom.pl/oferta/rezydencja-karlowice-m8-ID44QC2.html#b3bad4009d
,,60260801,pierwotny,Psie Pole,89.35,3,,1.0,https://www.otodom.pl/oferta/rezydencja-karlowice-m5-ID44QAp.html#b3bad4009d
,,60260856,pierwotny,Psie Pole,64.22,3,,2.0,https://www.otodom.pl/oferta/rezydencja-karlowice-m7-ID44QBi.html#b3bad4009d
424382.81,7698.0,60283041,pierwotny,Fabryczna,55.13,3,1,,https://www.otodom.pl/oferta/mieszkanie-w-kameralnej-zabudowie-z-ogrodkiem-ID44Vn7.html#b3bad4009d
568256.0,6590.0,60281068,pierwotny,Psie Pole,86.23,4,4,,https://www.otodom.pl/oferta/mieszkanie-85m2-2-ogrody-gratis-parking-ID44WRi.html#b3bad4009d
417000.0,8510.0,60281676,wtorny,Krzyki,49.0,2,10,5.0,https://www.otodom.pl/oferta/krzyki-gaj-orzechowa-2-pok-47-m2-ID44V16.html#b3bad4009d
408000.0,8000.0,60031256,wtorny,Psie Pole,51.0,2,2,2.0,https://www.otodom.pl/oferta/umeblowane-gotowe-do-wprowadzenia-ID43SS4.html#b3bad4009d
,,60260768,pierwotny,Psie Pole,64.48,3,,,https://www.otodom.pl/oferta/rezydencja-karlowice-m3-ID44QzS.html#b3bad4009d
479000.0,5984.0,58080432,wtorny,Fabryczna,80.05,3,4,4.0,https://www.otodom.pl/oferta/balkon-miejskie-media-ciche-sloneczne-ID3WHna.html#b3bad4009d
679000.0,7147.0,60283352,wtorny,Śródmieście,95.0,3,1,,https://www.otodom.pl/oferta/biskupin-3-pokoje-balkon-kamienica-ID44Vs8.html#b3bad4009d
,,60260791,pierwotny,Psie Pole,98.88,3,,,https://www.otodom.pl/oferta/rezydencja-karlowice-m4-ID44QAf.html#b3bad4009d
552702.0,6909.0,60281070,pierwotny,Psie Pole,80.0,4,4,1.0,https://www.otodom.pl/oferta/dwupoziomowe-80m2-miejsce-parkingowe-gratis-ID44WRk.html#b3bad4009d
660000.0,7952.0,60283207,wtorny,Psie Pole,83.0,3,2,1.0,https://www.otodom.pl/oferta/ul-bierutowska-2garaze-2komorki-balkon-83m2-ID44VpN.html#b3bad4009d
357000.0,8961.0,60281314,wtorny,Krzyki,39.84,2,4,,https://www.otodom.pl/oferta/okolice-ul-jerzego-40m2-balkon-piwnica-ID44WWg.html#b3bad4009d
,,60260733,pierwotny,Psie Pole,73.58,3,,,https://www.otodom.pl/oferta/rezydencja-karlowice-m2-ID44Qzj.html#b3bad4009d
795000.0,6625.0,60281069,wtorny,Krzyki,120.0,5,4,4.0,https://www.otodom.pl/oferta/krzyki-borek-120m2-5pok-dwupoziomowe-ID44WRj.html#b3bad4009d
,,60260822,pierwotny,Psie Pole,73.44,3,,1.0,https://www.otodom.pl/oferta/rezydencja-karlowice-m6-ID44QAK.html#b3bad4009d
580000.0,8529.0,60281823,wtorny,Krzyki,68.0,4,4,,https://www.otodom.pl/oferta/grabskiego-rozklad-balkon-po-remoncie-0-ID44V3t.html#b3bad4009d
305000.0,8243.0,60281643,wtorny,Śródmieście,37.0,2,4,3.0,https://www.otodom.pl/oferta/okolice-gersona-rozklad-balkon-piwnica-ID44V0z.html#b3bad4009d
368500.0,8011.0,60281442,wtorny,Fabryczna,46.0,2,,,https://www.otodom.pl/oferta/okolice-objazdowej-balkon-ID44WXk.html#b3bad4009d
545000.0,8086.0,60281304,pierwotny,Psie Pole,67.4,4,4,1.0,https://www.otodom.pl/oferta/4-pokoje-w-zielonej-okolicy-ID44WW6.html#b3bad4009d
279879.0,8049.0,60283342,pierwotny,Krzyki,34.77,2,4,,https://www.otodom.pl/oferta/2-pokoje-z-ogrodkiem-jagodno-ID44VrY.html#b3bad4009d
470000.0,8704.0,60281915,wtorny,Krzyki,54.0,3,5,4.0,https://www.otodom.pl/oferta/3-pokojeosiedle-cztery-podkowy-ID44V4X.html#b3bad4009d
,,60260945,pierwotny,Psie Pole,42.94,2,,2.0,https://www.otodom.pl/oferta/rezydencja-karlowice-m9-ID44QCJ.html#b3bad4009d
420000.0,8400.0,60281859,wtorny,Krzyki,50.0,3,4,,https://www.otodom.pl/oferta/krzyki-ksieze-male-opolska-50-m2-3-pokoje-z-tar-ID44V43.html#b3bad4009d
705000.0,11949.0,60281073,wtorny,Rynek,59.0,2,6,2.0,https://www.otodom.pl/oferta/wroclaw-rynek-2pok-59m2-apartament-nowe-ID44WRn.html#b3bad4009d
420000.0,7042.0,60281002,wtorny,Fabryczna,59.64,3,11,10.0,https://www.otodom.pl/oferta/kozanow-3-pokoje-ok-60-m2-fabryczna-wroclaw-ID44WQe.html#b3bad4009d
