Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,Rynek,Strefa,URL
419669.0,8160.0,60448533,3,2,1.0,51.43,pierwotny,Krzyki,https://www.otodom.pl/oferta/gotowe-ustawne-2-pokojowe-wykonczone-pod-klucz-ID45Dql.html#ac18fbd7cc
408368.0,7575.0,60452093,4,3,1.0,53.91,pierwotny,Krzyki,https://www.otodom.pl/oferta/gotowe-3-pokoje-klucze-do-odbioru-krzyki-ID45ElL.html#ac18fbd7cc
678684.5,9650.0,60461162,7,2,4.0,70.33,wtorny,Stare Miasto,https://www.otodom.pl/oferta/sprzedam-2-pok-mieszkanie-w-centrum-1-km-od-rynku-ID45GI2.html#ac18fbd7cc
380000.0,7917.0,60334793,11,4,7.0,48.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/rentowny-gotowiec-inwestycyjny-roi10-5-wroclaw-ID459PP.html#dc1fb78b20
366670.0,9910.0,60426160,7,2,6.0,37.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-ciche-sloneczne-w-centrum-widokowe-ID45xBu.html#dc1fb78b20
431323.0,8575.0,60532773,5,2,3.0,50.3,pierwotny,Psie Pole,https://www.otodom.pl/oferta/idealne-2-pokoje-nad-odra-nowe-z-balkonem-ID45Zl3.html#ac18fbd7cc
265984.0,4425.0,60532654,6,3,1.0,60.11,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-kawalerkicentrum-wrocbezposrednio-ID45Zj8.html#dc1fb78b20
439000.0,7197.0,60017362,3,3,1.0,61.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-ID43PfY.html#dc1fb78b20
324405.0,8100.0,60532786,2,2,2.0,40.05,pierwotny,Fabryczna,https://www.otodom.pl/oferta/prestizowe-2-pokoje-w-niskim-budownictwie-ID45Zlg.html#ac18fbd7cc
450000.0,11250.0,60483011,4,2,,40.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/piekne-2-pokoje-40m2-garaz-x2-bezposrednio-ID45Mor.html#dc1fb78b20
343000.0,9026.0,60532584,10,2,3.0,38.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/perelka-apartament-grabiszyn-2-pokoje-rozklad-ID45Zi0.html#dc1fb78b20
474000.0,9595.0,60529264,,3,,49.4,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/klucze-od-zaraz-stare-miasto-poludniowa-ekspozycj-ID45Yqs.html#dc1fb78b20
640000.0,7619.0,60433614,3,4,1.0,84.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/na-sprzedaz-4-pokojowe-mieszkanie-i-garaz-bezposre-ID45zxI.html#dc1fb78b20
335000.0,9054.0,60477584,3,2,,37.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-37m2-z-tarasem-i-miejscem-w-garazu-ID45KYU.html#dc1fb78b20
719999.0,8067.0,60532585,2,4,1.0,89.25,wtorny,dolnośląskie,https://www.otodom.pl/oferta/krzyki-jagodno-4-pok-garaz-lux-ID45Zi1.html#dc1fb78b20
374514.0,6969.0,60532541,4,3,,53.74,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-na-krzykach-promocja-ID45Zhj.html#dc1fb78b20
610000.0,7673.0,60532575,,3,4.0,79.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/korzystna-cena-tarasy-20m2-i-30m2-wyjatkowe-ID45ZhR.html#dc1fb78b20
458892.0,6300.0,60532538,,4,1.0,72.84,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-na-jagodnie-promocja-ID45Zhg.html#dc1fb78b20
330000.0,8440.0,60449360,10,2,7.0,39.1,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-2-pok-39-m2-osobna-kuchnia-ID45DDG.html#dc1fb78b20
429001.0,12435.0,60532580,5,2,5.0,34.5,wtorny,dolnośląskie,https://www.otodom.pl/oferta/apartament-garaz-piwnica-w-cenie-ID45ZhV.html#dc1fb78b20
366000.0,7673.0,60532358,,2,1.0,47.7,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-macedonska-wroclaw-rozanka-ID45Zem.html#dc1fb78b20
479076.87,8990.0,60532540,7,3,2.0,53.29,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-na-tarnogaju-ID45Zhi.html#dc1fb78b20
409000.0,8505.0,60216925,4,3,2.0,48.09,wtorny,Krzyki,https://www.otodom.pl/oferta/3-pok-po-remoncie-rozkladowe-huby-nizsza-cena-ID44FaJ.html#dc1fb78b20
287786.0,7390.0,60532537,4,2,3.0,38.94,pierwotny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-z-systemem-inteligentnego-domu-ID45Zhf.html#dc1fb78b20
674310.0,9100.0,60395635,5,4,4.0,74.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-rabat-40k-widok-na-odre-74m2-okazja-ID45pF9.html#dc1fb78b20
495000.0,10956.0,60491856,4,2,2.0,45.18,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-srodmiescie-na-sprzedaz-ID45OH6.html#dc1fb78b20
445600.0,7349.0,60436741,2,3,1.0,60.63,pierwotny,Psie Pole,https://www.otodom.pl/oferta/3-pokoje-60-63m2-urokliwa-okolica-ID45Am9.html#dc1fb78b20
505622.0,6275.0,59368580,,4,,80.58,pierwotny,Krzyki,https://www.otodom.pl/oferta/duze-mieszkanie-ogrod-oraz-2m-postojowe-ID416tK.html#dc1fb78b20
532622.0,6610.0,59368587,,4,,80.58,pierwotny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-80-58-ogrod-141m2-i-garaz-ID416tR.html#dc1fb78b20
253368.0,7200.0,59251964,2,2,,35.19,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-z-ogrodem-zielone-miasto-ID40C8Q.html#dc1fb78b20
280000.0,7910.0,60528131,,2,,35.4,pierwotny,Krzyki,https://www.otodom.pl/oferta/koniec-budowy-w-tym-roku-taras-poprz-cena-304000zl-ID45Y8b.html#dc1fb78b20
310000.0,7561.0,60523340,10,2,3.0,41.0,wtorny,Krzyki,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-z-balkonem-powstancow-sl-ID45VSU.html#dc1fb78b20
510130.0,6278.0,59368554,1,4,1.0,81.26,pierwotny,Krzyki,https://www.otodom.pl/oferta/nowa-inwestycja-nowy-oltaszyn-park-ID416tk.html#dc1fb78b20
404688.37,6613.0,60412733,4,3,4.0,61.2,pierwotny,Krzyki,https://www.otodom.pl/oferta/jagodno-61-2m2-rabat45k-3pokoje-promocja-6612zl-m2-ID45u6W.html#dc1fb78b20
332780.0,7000.0,59272133,2,3,,47.54,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-z-duzym-ogrodem-zielone-miasto-ID40Ho9.html#dc1fb78b20
550000.0,11777.0,60436102,4,2,,46.7,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-na-sprzedaz-wroclaw-stare-miasto-ID45AbQ.html#dc1fb78b20
311000.0,8886.0,60501058,4,1,,35.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/piekna-kawalerka-35-m2-z-ogrodem-c-h-marino-eng-ID45R5v.html#dc1fb78b20
385000.0,5923.0,60516653,8,3,5.0,65.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-rozklad-z-widokiem-na-rzeke-ID45W93.html#dc1fb78b20
1100000.0,15278.0,60177750,5,2,2.0,72.0,wtorny,Wrocław,https://www.otodom.pl/oferta/designerskie-mieszkanie-na-wroclawskim-rynku-ID44uYS.html#dc1fb78b20
510130.0,4388.0,60532460,2,5,1.0,116.26,pierwotny,Krzyki,https://www.otodom.pl/oferta/81-26m2-poddasze-35m2-w-cenie-2-miejsca-post-ID45Zg0.html#dc1fb78b20
750000.0,9740.0,60431968,5,3,4.0,77.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/wroclaw-stare-miasto-mieszkanie-3-pokoje-ID45z7a.html#dc1fb78b20
432000.0,9495.0,60387903,2,2,1.0,45.5,wtorny,Krzyki,https://www.otodom.pl/oferta/komfortowe-eleganckie-pelne-wyposazenie-krzyki-ID45nEr.html#dc1fb78b20
289000.0,9633.0,60532189,4,1,2.0,30.0,wtorny,Krzyki,https://www.otodom.pl/oferta/inwestycja-kawalerka-gaj-30-m2-balkon-rozklad-ID45ZbD.html#dc1fb78b20
534140.0,8500.0,60532248,4,3,2.0,62.84,wtorny,Psie Pole,https://www.otodom.pl/oferta/63-m2-3-pokoje-od-wlasciciela-bez-posrednikow-ID45ZcA.html#dc1fb78b20
530000.0,9464.0,60532168,2,2,1.0,56.0,wtorny,Krzyki,https://www.otodom.pl/oferta/wroclaw-krzyki-borek-mieszkanie-willowe-z-ogrodem-ID45Zbi.html#dc1fb78b20
499000.0,10507.0,60459358,4,3,2.0,47.49,wtorny,Stare Miasto,https://www.otodom.pl/oferta/idealne-rozkladowe-mieszkanie3-pokojowe-wlasciciel-ID45GeV.html#dc1fb78b20
480000.0,8547.0,60435078,4,2,4.0,56.16,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-osobna-kuchnia-56-16-m2-ID45zWk.html#dc1fb78b20
599000.0,6288.0,59518562,4,3,2.0,95.26,wtorny,Śródmieście,https://www.otodom.pl/oferta/wroclaw-3-pokoje-ul-reja-olbin-inwestycja-ID41JuO.html#dc1fb78b20
469000.0,8669.0,60498177,4,3,,54.1,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-garaz-na-osiedlu-huby-ID45Ql3.html#dc1fb78b20
370000.0,6503.0,60522607,2,2,1.0,56.9,wtorny,Krzyki,https://www.otodom.pl/oferta/jagodno-pilnie-z-garazem-juz-do-zamieszkania-ID45VH5.html#dc1fb78b20
319900.0,9272.0,60358155,11,2,4.0,34.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-34-5-m2-tarasy-grabiszynskie-ID45fUD.html#dc1fb78b20
399000.0,9582.0,60386422,5,2,3.0,41.64,wtorny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-przy-skwerze-krasinskiego-bezposrednio-ID45ngy.html#dc1fb78b20
279000.0,7136.0,60523286,4,2,,39.1,wtorny,Stare Miasto,https://www.otodom.pl/oferta/2-pokoje-bezposrednio-grabiszynska-stalowa-ID45VS2.html#dc1fb78b20
355000.0,4822.0,58080884,2,3,2.0,73.62,pierwotny,Psie Pole,https://www.otodom.pl/oferta/apartament-w-domu-jednorodzinnym-balkon-parking-ID3WHus.html#dc1fb78b20
613877.0,5612.0,60532212,,5,1.0,109.38,pierwotny,Krzyki,https://www.otodom.pl/oferta/dwupoziomowe-gotowe-mieszkanie-w-szeregu-nowe-ID45Zc0.html#dc1fb78b20
285000.0,10132.0,60386953,5,1,3.0,28.13,wtorny,dolnośląskie,https://www.otodom.pl/oferta/sprzedaz-mieszkania-ID45np7.html#dc1fb78b20
330000.0,8807.0,60445142,3,2,3.0,37.47,wtorny,Krzyki,https://www.otodom.pl/oferta/oryginalnie-nowe-37mkw-garaz-i-komorka-w-cenie-ID45CxE.html#dc1fb78b20
498000.0,8314.0,60279012,11,3,1.0,59.9,wtorny,Śródmieście,https://www.otodom.pl/oferta/biskupin-3-pok-1-p-rozkladowe-jasne-i-ciche-ID44Wk8.html#dc1fb78b20
559000.0,6440.0,60452236,2,4,1.0,86.8,wtorny,Psie Pole,https://www.otodom.pl/oferta/duze-3-pokojowe-opcja-4-klima-balkon-garaz-ID45Eo4.html#dc1fb78b20
415000.0,9881.0,60498091,2,2,1.0,42.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-gotowe-do-wprowadzenia-garaz-w-cenie-ID45QjF.html#dc1fb78b20
472033.5,6850.0,59272136,2,4,,68.91,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-z-ogrodem-zielone-miasto-ID40Hoc.html#dc1fb78b20
299000.0,11283.0,60476232,4,1,2.0,26.5,wtorny,Krzyki,https://www.otodom.pl/oferta/przestronna-kawalerka-bezposrednio-ID45KD6.html#dc1fb78b20
569000.0,10736.0,60420271,6,3,,53.0,wtorny,Krzyki,https://www.otodom.pl/oferta/krakowskie-tarasy-ii-ID45v4w.html#dc1fb78b20
455000.0,8645.0,60490162,3,3,3.0,52.63,wtorny,Krzyki,https://www.otodom.pl/oferta/przytulne-nowe-52mkw-garaz-i-komorka-w-cenie-ID45OfM.html#dc1fb78b20
412068.0,6900.0,60459709,2,3,1.0,59.72,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-z-loggia-i-balkonem-komorka-lok-gratis-ID45GkB.html#dc1fb78b20
439000.0,11897.0,60432477,8,2,2.0,36.9,wtorny,Stare Miasto,https://www.otodom.pl/oferta/premium-apartament-z-2019-balkon-2xgaraz-eng-ID45zfn.html#dc1fb78b20
450000.0,9838.0,60327826,3,2,1.0,45.74,wtorny,Psie Pole,https://www.otodom.pl/oferta/olimpia-port-46m2-z-duzym-balkonem-ID4581s.html#dc1fb78b20
389000.0,14370.0,60532187,6,1,1.0,27.07,pierwotny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-27-07-m-wroclaw-ID45ZbB.html#dc1fb78b20
185000.0,8186.0,60387331,,2,7.0,22.6,wtorny,Psie Pole,https://www.otodom.pl/oferta/okazja-wyremontowane-mieszkanie-ul-okulickiego-ID45nwd.html#dc1fb78b20
349000.0,10576.0,60532190,4,2,3.0,33.0,wtorny,Krzyki,https://www.otodom.pl/oferta/inwestycja-jesionowa-2-pok-33-m2-duzy-balkon-ID45ZbE.html#dc1fb78b20
335000.0,9827.0,59866686,3,2,3.0,34.09,wtorny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-34-09-m2-plus-antresola-jagodno-ID43c3I.html#7f52bd5e14
339001.0,9288.0,60532084,4,2,,36.5,wtorny,dolnośląskie,https://www.otodom.pl/oferta/piekny-perelka-ok-grota-rowe-lux-garaz-ID45Z9V.html#dc1fb78b20
379999.0,7466.0,60532069,7,2,4.0,50.9,wtorny,dolnośląskie,https://www.otodom.pl/oferta/perelka-apartament-2007rok-ok-kosciuszki-ID45Z9H.html#dc1fb78b20
711251.0,8590.0,60506657,4,4,2.0,82.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/4-pokoje-2-balkony-atrakcyjny-uklad-ID45SxP.html#7f52bd5e14
367999.0,7846.0,60532035,4,2,3.0,46.9,wtorny,dolnośląskie,https://www.otodom.pl/oferta/grabiszyn-2-pokoje-46m2-ID45Z99.html#7f52bd5e14
427256.0,7682.0,60525358,3,2,,55.62,pierwotny,Fabryczna,https://www.otodom.pl/oferta/ogrodek-az-101m2-system-smart-garderoba-ID45Xps.html#dc1fb78b20
255000.0,9711.0,60529411,6,1,6.0,26.26,pierwotny,Śródmieście,https://www.otodom.pl/oferta/kawalerka-z-balkonem-7-11m2-ostatnie-6-pietro-ID45YsP.html#7f52bd5e14
1330175.0,17500.0,60529939,10,3,7.0,76.01,pierwotny,Śródmieście,https://www.otodom.pl/oferta/taras-39m2-z-pieknym-widokiem-na-miasto-i-odre-ID45YBl.html#7f52bd5e14
1287500.0,12725.0,60525139,5,5,5.0,101.18,pierwotny,Śródmieście,https://www.otodom.pl/oferta/centrum-dwupoziomowy-apartament-z-dwoma-tarasami-ID45XlW.html#dc1fb78b20
649900.0,10324.0,60532058,8,3,8.0,62.95,pierwotny,Śródmieście,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-wygoda-i-komfort-centrum-ID45Z9v.html#7f52bd5e14
488750.0,12500.0,60532059,8,2,8.0,39.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2pokoje-scisle-centrum-klucze-do-odbioru-ID45Z9x.html#7f52bd5e14
333355.0,10185.0,60529261,6,1,1.0,32.73,pierwotny,Śródmieście,https://www.otodom.pl/oferta/kawalerka-z-osobna-kuchnia-dwa-duze-balkony-ID45Yqp.html#7f52bd5e14
326586.0,6890.0,60528111,3,2,2.0,47.4,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-z-systemem-smart-ustawny-taras-12-8m2-ID45Y7R.html#dc1fb78b20
319395.0,8663.0,60529452,4,2,3.0,36.87,pierwotny,Krzyki,https://www.otodom.pl/oferta/sloneczne-2-pokoje-z-garderoba-system-smart-ID45Ytu.html#7f52bd5e14
362489.0,10100.0,60529546,6,1,3.0,35.89,pierwotny,Śródmieście,https://www.otodom.pl/oferta/komfortowa-kawalerka-na-srodmiesciu-blisko-odry-ID45Yw0.html#7f52bd5e14
401380.0,9225.0,60528754,3,2,2.0,43.51,pierwotny,Fabryczna,https://www.otodom.pl/oferta/1-2-pokoje-z-garderoba-wykonczone-z-agd-ID45Yie.html#7f52bd5e14
451844.0,7100.0,60532062,6,3,,91.89,pierwotny,Fabryczna,https://www.otodom.pl/oferta/centrum-prestizowa-inwestycja-klucze-09-2020r-ID45Z9z.html#7f52bd5e14
762687.0,8300.0,60532061,3,3,1.0,63.64,pierwotny,Krzyki,https://www.otodom.pl/oferta/3pokoje-oporow-wyjatkowa-inwestycja-ID45Z9A.html#7f52bd5e14
455977.0,9789.0,60529326,6,3,3.0,46.58,pierwotny,Śródmieście,https://www.otodom.pl/oferta/3-pokoje-z-mozliwym-rozkladem-na-srodmiesciu-ID45Yrs.html#7f52bd5e14
247500.0,7546.0,60479658,2,1,1.0,32.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/1pokoj-balkon-9-30-centrum-maslic-2020r-ID45Lvm.html#7f52bd5e14
314999.0,6069.0,60532046,2,3,,51.9,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/ostattnia-sztuka-maslice-taras-ogrod-garaz-ID45Z9k.html#7f52bd5e14
672794.0,9204.0,60528367,5,3,2.0,73.1,pierwotny,Psie Pole,https://www.otodom.pl/oferta/piekny-widok-na-odre-i-zielen-taniej-o-54-551-zl-ID45YbZ.html#dc1fb78b20
516345.0,8700.0,60529675,6,3,1.0,59.35,pierwotny,Śródmieście,https://www.otodom.pl/oferta/srodmiescie-3-pokoje-ze-slonecznym-tarasem-15m2-ID45Yx5.html#7f52bd5e14
388990.0,8456.0,60532040,6,2,4.0,46.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/wyspa-slodowa-46m2-rozklad-piwnica-ID45Z9e.html#7f52bd5e14
449904.0,8400.0,60524279,3,3,3.0,53.56,pierwotny,Krzyki,https://www.otodom.pl/oferta/3pokoje-krzyki-park-klucze-do-odbioru-ID45X83.html#7f52bd5e14
348876.0,6583.0,60527327,4,3,3.0,53.0,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3pokoje-promocja-ceny-klucze-do-odbioru-ID45XWd.html#7f52bd5e14
605790.0,9551.0,60532060,6,3,1.0,63.43,pierwotny,Śródmieście,https://www.otodom.pl/oferta/nowa-inwestycja-taras-centrum-olbin-ID45Z9y.html#7f52bd5e14
219000.0,15643.0,60532044,4,1,4.0,14.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/lux-kawalerka-borek-ID45Z9i.html#7f52bd5e14
420000.0,8696.0,60458001,4,3,2.0,48.3,wtorny,Stare Miasto,https://www.otodom.pl/oferta/sprzedam-mieszkanie-ID45FT3.html#7f52bd5e14
385000.0,5932.0,60532006,8,3,5.0,64.9,wtorny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-z-mozliwoscia-4-2-balkony-ID45Z8G.html#7f52bd5e14
285346.0,7867.0,60531721,4,2,2.0,36.27,pierwotny,Krzyki,https://www.otodom.pl/oferta/super-niska-cena-2x-miejsce-naziemne-w-cenie-ID45Z45.html#7f52bd5e14
550000.0,8882.0,60531450,4,3,4.0,61.92,wtorny,Krzyki,https://www.otodom.pl/oferta/piekne-3-pokojowe-mieszkanie-swietna-lokalizacja-ID45YZI.html#7f52bd5e14
309000.0,12238.0,60531658,4,1,2.0,25.25,wtorny,Stare Miasto,https://www.otodom.pl/oferta/miejskie-media-2-pietro-ID45Z34.html#7f52bd5e14
399000.0,9279.0,60531813,3,2,3.0,43.0,wtorny,Krzyki,https://www.otodom.pl/oferta/nowe-vitalia-z-miejscem-postojowym-ID45Z5z.html#7f52bd5e14
435000.0,7243.0,60531495,7,3,3.0,60.06,wtorny,Psie Pole,https://www.otodom.pl/oferta/zatorska-3-pokoje-rozklad-garaz-i-komorka-ID45Z0r.html#7f52bd5e14
399500.0,9080.0,60531919,2,2,1.0,44.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/apartamentowiec-2014-1-pietro-balkon-ID45Z7h.html#7f52bd5e14
399000.0,9732.0,60531736,5,2,3.0,41.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/balkonnowe-budownictwo-blisko-tramwaj-ID45Z4k.html#7f52bd5e14
620000.0,9337.0,60348192,,3,1.0,66.4,wtorny,Śródmieście,https://www.otodom.pl/oferta/na-sprzedaz-mieszkanie-na-sepolnie-bez-posrednikow-ID45djV.html#7f52bd5e14
699000.0,8312.0,60531814,4,3,2.0,84.1,wtorny,Krzyki,https://www.otodom.pl/oferta/swietna-lokalizacja-przy-aquaparku-ID45Z5A.html#7f52bd5e14
389000.0,7874.0,60313483,2,2,2.0,49.4,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-49-40-m-wroclaw-ID454i7.html#7f52bd5e14
405000.0,9811.0,60452247,4,2,,41.28,wtorny,Stare Miasto,https://www.otodom.pl/oferta/rozkladowe-ogrzewanie-miejskie-balkon-ID45Eof.html#7f52bd5e14
301613.0,8167.0,60531734,4,2,4.0,36.93,pierwotny,Krzyki,https://www.otodom.pl/oferta/taniej-40k-ostatnie-dni-promocyjnej-ceny-rabat-ID45Z4i.html#7f52bd5e14
662000.0,7043.0,60531925,,4,7.0,94.0,wtorny,Krzyki,https://www.otodom.pl/oferta/okolice-kniaziewicza-4-pokoje-94m2-rozklad-winda-ID45Z7n.html#7f52bd5e14
599000.0,6846.0,60490561,4,5,4.0,87.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-87-50-m-wroclaw-ID45Omd.html#7f52bd5e14
580000.0,7380.0,60454255,4,3,3.0,78.59,wtorny,Krzyki,https://www.otodom.pl/oferta/rozkladowe-balkon-wysokie-co-gazowe-ID45EUD.html#7f52bd5e14
359000.0,7978.0,60522534,4,2,3.0,45.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/nowe-wykonczone-2pokoje-z-pieknym-widokiem-bez-pcc-ID45VFU.html#7f52bd5e14
469000.0,7663.0,60502535,6,4,,61.2,wtorny,Fabryczna,https://www.otodom.pl/oferta/nowy-dwor-dwustronne-mieszkanie-dla-rodziny-ID45Rtl.html#7f52bd5e14
317316.0,7991.0,60531733,4,2,,39.71,pierwotny,Krzyki,https://www.otodom.pl/oferta/rabat-az-45-tys-garaz-w-cenie-taras-okazja-ID45Z4h.html#7f52bd5e14
479000.0,7121.0,60212605,2,3,1.0,67.27,wtorny,Krzyki,https://www.otodom.pl/oferta/3-pok-mieszkanie-67-27-m2-oltaszyn-gen-maczka-ID44E33.html#7f52bd5e14
649000.0,7897.0,60531359,3,5,3.0,82.18,wtorny,Śródmieście,https://www.otodom.pl/oferta/dwupoziomowe-cisza-zielen-duzy-balkon-ID45YYf.html#7f52bd5e14
329829.0,7046.0,60531731,4,3,4.0,46.81,pierwotny,Krzyki,https://www.otodom.pl/oferta/ostatnie-dni-rabatu-garaz-w-cenie-duzy-balkon-ID45Z4f.html#7f52bd5e14
420000.0,12000.0,60353859,4,2,2.0,35.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/media-miejskie-po-remoncie-ciche-ID45eNl.html#7f52bd5e14
320460.0,8175.0,60531852,3,2,2.0,39.2,pierwotny,Fabryczna,https://www.otodom.pl/oferta/bardzo-jasne-mieszkanie-na-zielonym-oporowie-ID45Z6c.html#7f52bd5e14
232000.0,7574.0,60471751,4,1,5.0,30.63,wtorny,Psie Pole,https://www.otodom.pl/oferta/kawalerka-na-sprzedaz-7-500-zl-mkw-ID45JsP.html#7f52bd5e14
419000.0,6254.0,60407255,3,3,3.0,67.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-67-m-wroclaw-ID45sGz.html#7f52bd5e14
301900.0,7787.0,60531288,3,2,2.0,38.77,pierwotny,Fabryczna,https://www.otodom.pl/oferta/sloneczne-2-pokoje-lipiec-2020-ID45YX6.html#7f52bd5e14
490000.0,6323.0,60251575,3,3,3.0,77.49,wtorny,Śródmieście,https://www.otodom.pl/oferta/rozkladowe-miejskie-media-opcja-4-pokoi-ID44ObB.html#7f52bd5e14
362250.0,7500.0,60307112,3,2,2.0,48.3,wtorny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-mieszkanie-na-sprzedaz-48-3m2-balkon-ID452Dm.html#7f52bd5e14
238900.0,9954.0,60449718,4,1,4.0,24.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/blisko-centrum-i-ue-kawalerka-swietna-pod-wynajem-ID45DJs.html#7f52bd5e14
585000.0,7642.0,60335100,4,3,3.0,76.55,wtorny,Śródmieście,https://www.otodom.pl/oferta/smoluchowskiego-trzy-pokoje-balkon-piwnica-3p-ID459UM.html#7f52bd5e14
364905.0,7650.0,60531138,4,2,2.0,47.7,pierwotny,Krzyki,https://www.otodom.pl/oferta/gotowe-2-pokoje-47-70m2-balkon-7m2-jagodno-ID45YUG.html#7f52bd5e14
536877.0,7190.0,60531130,3,3,2.0,74.67,pierwotny,Fabryczna,https://www.otodom.pl/oferta/4pokoje-rozkladowe-cicha-okolica-maslice-ID45YUy.html#7f52bd5e14
394700.0,7990.0,60030188,4,2,,49.4,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-49-40-m-wroclaw-ID43SAQ.html#f9040ec2c6
263767.0,7690.0,60531131,3,2,2.0,34.3,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2pokoje-jasne-cicha-okolica-maslice-2021-ID45YUz.html#7f52bd5e14
395280.0,9902.0,60531095,6,2,3.0,39.92,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-kawalerki-w-centrum-dobra-cena-ID45YTZ.html#7f52bd5e14
211533.0,4900.0,60531080,6,3,1.0,43.17,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-kawalerkiblisko-uniwersytetu-ID45YTK.html#7f52bd5e14
895000.0,9622.0,60531178,6,4,6.0,93.02,wtorny,Fabryczna,https://www.otodom.pl/oferta/grabiszyn-dwa-balkony-dwupoziomowe-ID45YWk.html#7f52bd5e14
314585.0,9831.0,60531077,3,2,3.0,32.0,pierwotny,Fabryczna,https://www.otodom.pl/oferta/pod-klucz-od-zaraz-strzegomska-ID45YTH.html#7f52bd5e14
335853.0,7090.0,60531140,3,2,,47.37,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2pokoje-ogrodek-taras-40m2-maslice-2021-ID45YUI.html#7f52bd5e14
445000.0,7726.0,60531078,4,3,1.0,57.6,wtorny,Stare Miasto,https://www.otodom.pl/oferta/w-pelni-rozkladowe-3-pokoje-szczepin-centrum-ID45YTI.html#7f52bd5e14
475000.0,8482.0,60289875,4,3,3.0,56.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-56-m-wroclaw-ID44Y9l.html#f9040ec2c6
247999.0,4450.0,60531079,6,3,1.0,55.73,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-kawalerkicentrum-wrocbezposrednio-ID45YTJ.html#7f52bd5e14
