Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,URL
359000.0,11770.0,60455844,7,2,Brak danych,30.5,https://www.otodom.pl/oferta/mieszkanie-z-ogordkiem-blisko-parku-henrykowskiego-ID45Fkg.html#983b6dc05f
750000.0,10949.0,60455694,2,3,Brak danych,68.5,https://www.otodom.pl/oferta/sepolno-z-ogrodkiem-ID45FhQ.html#983b6dc05f
374514.0,6969.0,60455832,4,3,Brak danych,53.74,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-na-krzykach-promocja-ID45Fk4.html#983b6dc05f
385000.0,10405.0,60455842,4,2,1.0,37.0,https://www.otodom.pl/oferta/komfortowe-mieszkanie-w-swietnej-lokalizacji-ID45Fke.html#983b6dc05f
440000.0,6875.0,59624529,3,2,2.0,64.0,https://www.otodom.pl/oferta/okazja-dwupoziomowe-z-pieknym-widokiem-ID42b3X.html#983b6dc05f
476883.0,9900.0,60455716,6,3,3.0,48.17,https://www.otodom.pl/oferta/centrum-z-balkonem-48-17m2-ID45Fic.html#983b6dc05f
899000.0,19625.0,60455428,3,2,1.0,45.81,https://www.otodom.pl/oferta/plac-bema-apartament-dwupokojowy-gotowy-budynek-ID45Fdy.html#983b6dc05f
399000.0,8143.0,60455461,3,2,Brak danych,49.0,https://www.otodom.pl/oferta/2-pok-balkon-oddzielna-kuchnia-parter-ID45Fe5.html#983b6dc05f
314000.0,7476.0,60455194,4,3,1.0,42.0,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-42m-jemiolowa-w-poblizu-sky-ID45F9M.html#983b6dc05f
613877.0,6140.0,60455436,1,3,1.0,99.98,https://www.otodom.pl/oferta/trzy-pokoje-dwa-poziomy-tylko-6140-pln-mkw-ID45FdG.html#983b6dc05f
417795.0,10500.0,60455717,6,2,4.0,39.79,https://www.otodom.pl/oferta/stare-miasto-blisko-rynku-39-79m2-ID45Fid.html#983b6dc05f
430000.0,7388.0,60455413,4,3,3.0,58.2,https://www.otodom.pl/oferta/3-4-pok-na-rozance-ID45Fdj.html#983b6dc05f
350000.0,9859.0,60455850,4,2,4.0,35.5,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-z-garderoba-inowroclawska-ID45Fkm.html#983b6dc05f
488000.0,9760.0,60451118,5,3,1.0,50.0,https://www.otodom.pl/oferta/centrum-galeria-dominik-50m2-ID45E62.html#983b6dc05f
545000.0,8516.0,60455851,11,4,Brak danych,64.0,https://www.otodom.pl/oferta/gotowiec-inwestycyjny-przy-zaporowskiej-ID45Fkn.html#983b6dc05f
499000.0,19485.0,60455268,3,1,1.0,25.61,https://www.otodom.pl/oferta/apartament-plac-bema-zabytkowa-zabudowa-ID45FaY.html#983b6dc05f
360000.0,9207.0,60371880,Brak danych,2,9.0,39.1,https://www.otodom.pl/oferta/mieszkanie-2-pok-klimatyzacja-legnicka-ID45ju0.html#983b6dc05f
417690.0,7800.0,60455150,4,3,Brak danych,53.55,https://www.otodom.pl/oferta/mieszkanie-53-55-m-wroclaw-ID45F94.html#d423e433e6
1567329.0,18500.0,60455234,11,3,9.0,84.72,https://www.otodom.pl/oferta/3-pok-blisko-rynku-duzy-40m-salon-ID45Faq.html#983b6dc05f
569971.0,8350.0,60455181,10,3,3.0,68.26,https://www.otodom.pl/oferta/swietna-komunikacja-blisko-pkp-ID45F9z.html#983b6dc05f
314730.0,7676.0,60455076,4,2,1.0,41.0,https://www.otodom.pl/oferta/zmigrodzka-2-pokojowe-z-balkonem-ID45F7S.html#d423e433e6
433000.0,12028.0,60455165,8,2,1.0,36.0,https://www.otodom.pl/oferta/gotowe-pod-inwestycje-z-pelna-obsluga-ID45F9j.html#d423e433e6
449320.0,9190.0,60455137,Brak danych,2,6.0,48.89,https://www.otodom.pl/oferta/mieszkanie-z-balkonem-poludnie-ID45F8R.html#d423e433e6
398918.0,6700.0,57735884,Brak danych,3,Brak danych,59.54,https://www.otodom.pl/oferta/3-pokoje-z-garderoba-tarasem-oraz-ogrodkiem-ID3UfJV.html#d423e433e6
447128.0,8800.0,60455138,Brak danych,2,1.0,50.81,https://www.otodom.pl/oferta/mieszkanie-z-balkonem-klecina-ID45F8S.html#d423e433e6
540000.0,8120.0,60379308,3,3,1.0,66.5,https://www.otodom.pl/oferta/mieszkanie-3-pok-66-5-m-garaz-piwnica-2012r-ID45lpO.html#983b6dc05f
440639.0,8900.0,60455023,Brak danych,2,Brak danych,49.51,https://www.otodom.pl/oferta/mieszkanie-z-tarasem-klecina-ID45F71.html#d423e433e6
449000.0,7868.0,60301394,4,3,3.0,57.07,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-tuz-przy-wzgorzu-gajowickim-ID45198.html#d423e433e6
472033.5,6850.0,59272136,2,4,Brak danych,68.91,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-z-ogrodem-zielone-miasto-ID40Hoc.html#d423e433e6
323334.0,6600.0,57735952,Brak danych,2,2.0,48.99,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-taras-11-m2-zielony-brochow-ID3UfL2.html#d423e433e6
335787.0,6850.0,59832388,Brak danych,2,Brak danych,49.02,https://www.otodom.pl/oferta/2-pokoje-oddzielna-kuchnia-ogrodek-zielonemiasto-ID4338v.html#d423e433e6
359000.0,7342.0,60010123,10,3,Brak danych,48.9,https://www.otodom.pl/oferta/3-pokoje-blisko-uniwersytetu-ekonomicznego-ID43Nnd.html#d423e433e6
415584.0,6660.0,60454764,5,3,Brak danych,62.4,https://www.otodom.pl/oferta/trzy-pokoje-taras-okazja-ID45F2Q.html#d423e433e6
585620.0,8900.0,60454720,4,3,1.0,65.8,https://www.otodom.pl/oferta/mini-portwindawaterfront2xlazienkataras-ID45F28.html#d423e433e6
487620.0,8100.0,60454719,4,3,Brak danych,60.2,https://www.otodom.pl/oferta/przystanpromenadawsrod-zielenitaras-10mnowe-ID45F27.html#d423e433e6
590920.0,7900.0,60454721,4,4,1.0,74.8,https://www.otodom.pl/oferta/4-pokmini-portbalkonkompleksowe-osiedlewinda-ID45F29.html#d423e433e6
482160.0,8200.0,60454715,4,3,2.0,58.8,https://www.otodom.pl/oferta/mini-portwindawsrod-zieleniochronabulwar-ID45F23.html#d423e433e6
489000.0,9178.0,60454830,5,3,Brak danych,53.28,https://www.otodom.pl/oferta/sprzedam-mieszkanie-3-pokoje-ul-srebrnogorska-gaj-ID45F3U.html#d423e433e6
466180.0,8150.0,60454711,4,3,1.0,57.2,https://www.otodom.pl/oferta/nad-odrafitnessrozkladowekompleksowe-osiedle-ID45F1Z.html#d423e433e6
483000.0,9434.0,60454717,5,3,5.0,51.2,https://www.otodom.pl/oferta/taras-9msloneczny-bulwarparkmini-portnowe-ID45F25.html#d423e433e6
601008.0,7775.0,60454723,4,5,1.0,77.3,https://www.otodom.pl/oferta/dla-ceniacych-spokoj-duzo-zieleni-bulwar-nad-odra-ID45F2b.html#d423e433e6
469650.0,7750.0,60454713,4,3,Brak danych,60.6,https://www.otodom.pl/oferta/mini-portwindawsrod-zieleniochronarowerownia-ID45F21.html#d423e433e6
550000.0,7432.0,60454705,10,4,2.0,74.0,https://www.otodom.pl/oferta/duze-gotowe-skomunikowane-blisko-parkow-ID45F1T.html#d423e433e6
330000.0,8807.0,60445142,3,2,3.0,37.47,https://www.otodom.pl/oferta/oryginalnie-nowe-mieszkanie-37mkw-garaz-komorka-ID45CxE.html#d423e433e6
383000.0,7535.0,60220279,3,3,3.0,50.83,https://www.otodom.pl/oferta/mieszkanie-wroclaw-ulica-wrobla-rog-gen-hallera-ID44G2P.html#d423e433e6
404622.0,7475.0,60067664,3,3,2.0,54.13,https://www.otodom.pl/oferta/3-pok-aneks-tereny-rekreacyjne-gotowe-do-odbioru-k-ID442li.html#d423e433e6
423274.0,6624.0,60067630,4,3,Brak danych,63.9,https://www.otodom.pl/oferta/3-pokoje-kuchnia-balkon-mieszkania-na-oporowie-k-ID442kK.html#d423e433e6
466180.0,8150.0,60454706,4,3,1.0,57.2,https://www.otodom.pl/oferta/mini-portbulwarwindabalkonwsrod-zieleninowe-ID45F1U.html#d423e433e6
461580.0,7850.0,60454707,4,3,Brak danych,58.8,https://www.otodom.pl/oferta/sloneczny-bulwarportbalkonochronasilownia-ID45F1W.html#d423e433e6
490488.0,7640.0,60454708,4,3,2.0,64.2,https://www.otodom.pl/oferta/promenadamini-portdwustronnebalkon2xlazienka-ID45F1V.html#d423e433e6
385016.0,7600.0,60452659,Brak danych,2,Brak danych,50.66,https://www.otodom.pl/oferta/przestronne-m-wysoki-standard-0-pcc-gotowe-ID45EuT.html#983b6dc05f
492768.0,7200.0,60067713,3,4,2.0,68.44,https://www.otodom.pl/oferta/4-pokoje-aneks-balkon-idealne-dla-rodziny-gotowe-k-ID442m5.html#d423e433e6
458892.0,6300.0,60067163,4,4,3.0,72.84,https://www.otodom.pl/oferta/4-pokoje-aneks-idealne-dla-rodzin-2-balkony-k-ID442dd.html#d423e433e6
512961.0,6890.0,60067478,3,2,1.0,74.45,https://www.otodom.pl/oferta/4pokoje-aneks-balkon-23m2-nowoczesne-rozwiazania-k-ID442ii.html#d423e433e6
417384.0,7920.0,60454709,4,3,2.0,52.7,https://www.otodom.pl/oferta/mini-portbulwarwindabalkonochronasilownia-ID45F1X.html#d423e433e6
347774.0,7337.0,60067139,5,2,1.0,47.4,https://www.otodom.pl/oferta/2-pokoje-kuchnia-blisko-aow-i-ch-marino-gotowe-k-ID442cP.html#d423e433e6
357870.0,7550.0,60067279,4,2,1.0,47.4,https://www.otodom.pl/oferta/2-pokoje-kuchnia-krzyki-15-min-do-centrum-ID442f5.html#d423e433e6
461500.0,6616.0,60067458,2,4,2.0,69.75,https://www.otodom.pl/oferta/4-pokoje-balkon-taras-blisko-do-aow-i-stadionu-k-ID442hY.html#d423e433e6
388332.0,9200.0,60067155,7,2,1.0,42.21,https://www.otodom.pl/oferta/2-pok-aneks-serce-krzykow-5-min-do-centrum-k-ID442d5.html#d423e433e6
559482.0,7700.0,60067468,7,3,2.0,72.66,https://www.otodom.pl/oferta/3-pok-aneks-2-balkony-blisko-tramwaj-gotowe-k-ID442i8.html#d423e433e6
379170.0,10111.0,60067193,4,2,1.0,37.5,https://www.otodom.pl/oferta/2-pokoje-aneks-krzyki-2-parki-12-minut-rynek-k-ID442dH.html#d423e433e6
538740.0,9000.0,60067182,7,3,2.0,59.86,https://www.otodom.pl/oferta/3-pok-aneks-2-balkony-serce-krzykow-5min-centrum-k-ID442dv.html#d423e433e6
523260.0,8100.0,60067205,4,3,1.0,64.6,https://www.otodom.pl/oferta/3-pokoje-kuchnia-krzyki-12-min-rynek-park-k-ID442dT.html#d423e433e6
537608.0,13600.0,60066996,10,2,2.0,39.53,https://www.otodom.pl/oferta/stare-miasto-10min-pieszo-do-rynku-2-pok-balkon-k-ID442av.html#d423e433e6
483788.0,7125.0,60067270,4,4,4.0,67.9,https://www.otodom.pl/oferta/4-pokoje-aneks-krzyki-15-min-do-centrum-k-ID442eV.html#d423e433e6
622916.0,9965.0,60067053,5,3,2.0,62.51,https://www.otodom.pl/oferta/apartamentowiec-3pokoje-blisko-uniwersytet-rynek-k-ID442br.html#d423e433e6
758970.0,13510.0,60066990,6,3,3.0,56.18,https://www.otodom.pl/oferta/3-pokoje-aneks-stare-miasto-300m-rynek-2-balkony-k-ID442aq.html#d423e433e6
600573.0,8937.0,60066951,6,4,2.0,67.2,https://www.otodom.pl/oferta/4pokoje-aneks-prestiz-inwestycja-na-lata-tramwaj-k-ID4429N.html#d423e433e6
549000.0,9263.0,60067073,3,3,3.0,59.27,https://www.otodom.pl/oferta/3pokoje-aneks-miejska-willa-klimatyzacja-gratis-k-ID442bL.html#d423e433e6
624228.0,7797.0,60066903,5,5,Brak danych,80.06,https://www.otodom.pl/oferta/nadrzeczny-bulwar-5pok-aneks-blisko-jacht-port-k-ID44291.html#d423e433e6
407400.0,10500.0,60066894,4,2,1.0,38.8,https://www.otodom.pl/oferta/nadrzeczny-bulwar-2pok-aneks-blisko-politechnika-k-ID4428S.html#d423e433e6
427680.0,6683.0,60067136,5,3,3.0,64.0,https://www.otodom.pl/oferta/3-pokoje-kuchnia-blisko-ch-marino-aow-gotowe-k-ID442cM.html#d423e433e6
492000.0,9287.0,60454573,Brak danych,2,Brak danych,52.98,https://www.otodom.pl/oferta/2in1inwestycja2-kawalerkicentrum2balkony03-22-ID45EZL.html#d423e433e6
449000.0,9052.0,60067086,3,2,Brak danych,49.6,https://www.otodom.pl/oferta/2-pokoje-kuchnia-miejska-willa-w-cichej-okolicy-k-ID442bY.html#d423e433e6
469260.0,7257.0,60067261,3,3,3.0,64.66,https://www.otodom.pl/oferta/3pokoje-kuchnia-2-lazienki-krzyki-tramwaj-gotowe-k-ID442eN.html#d423e433e6
423846.0,9400.0,60066966,6,2,1.0,45.09,https://www.otodom.pl/oferta/2-pokoje-mozliwosc-podzielenia-na-2-mieszkania-k-ID442a2.html#d423e433e6
637300.0,10019.0,60067021,8,3,3.0,63.61,https://www.otodom.pl/oferta/3-pok-aneks-apartament-blisko-rynku-stare-miasto-k-ID442aW.html#d423e433e6
449208.0,7222.0,60067689,5,3,1.0,62.2,https://www.otodom.pl/oferta/3-pokoje-kuchnia-duzy-balkon-24-m2-100m-tramwaj-k-ID442lH.html#d423e433e6
566478.0,8675.0,60066918,5,3,2.0,65.3,https://www.otodom.pl/oferta/nadrzeczny-bulwar-3pok-kuchnia-blisko-portu-k-ID4429g.html#d423e433e6
524214.0,9497.0,60066943,5,3,1.0,55.2,https://www.otodom.pl/oferta/3pokoje-aneks-prestiz-inwestycja-na-lata-tramwaj-k-ID4429F.html#d423e433e6
398249.0,9785.0,60066872,6,2,4.0,40.7,https://www.otodom.pl/oferta/2pok-idealne-dla-studentow-blisko-do-4-uczelni-k-ID4428v.html#d423e433e6
368388.0,8100.0,60387063,Brak danych,2,Brak danych,45.48,https://www.otodom.pl/oferta/2-2-rogowska-131a-mieszkanie-2pokojowe-rozkladowe-ID45nqT.html#d423e433e6
540000.0,6650.0,60219343,4,4,4.0,81.2,https://www.otodom.pl/oferta/duze-mieszkanie-stablowice-bez-posrednikow-ID44FNJ.html#d423e433e6
362480.0,8000.0,60386978,3,2,3.0,45.31,https://www.otodom.pl/oferta/3-1-rogowska-131a-funkcjonalne-rozkladowe-2-pokoje-ID45npv.html#d423e433e6
360000.0,7500.0,60454564,2,2,1.0,48.0,https://www.otodom.pl/oferta/potokowa-48mkw-2-pok-360tys-miejsce-parking-27tys-ID45EZC.html#d423e433e6
387090.0,8500.0,60375629,3,2,Brak danych,45.54,https://www.otodom.pl/oferta/rogowska-131a-piekne-rozkladowe-2-pokoje-z-ogrodem-ID45kst.html#d423e433e6
499000.0,7129.0,60454543,3,3,Brak danych,70.0,https://www.otodom.pl/oferta/gaj-ok-wraclavia-70m2-3-pokoje-2-balkony-ID45EZh.html#d423e433e6
349000.0,8949.0,60342884,10,2,Brak danych,39.0,https://www.otodom.pl/oferta/2-pokoje-kapitalny-remont-inowroclawska-centrum-ID45bVk.html#d423e433e6
299999.0,13636.0,60454480,4,1,4.0,22.0,https://www.otodom.pl/oferta/ok-renoma-kawalerka-loft-lux-winda-ID45EYg.html#d423e433e6
633873.0,5795.0,60454306,Brak danych,5,Brak danych,109.38,https://www.otodom.pl/oferta/mieszkanie-w-szeregu-przestronne-gotowe-grota87-ID45EWs.html#d423e433e6
399000.0,8867.0,60454455,3,3,Brak danych,45.0,https://www.otodom.pl/oferta/ok-hala-tecza-3-pokoje-lux-45m2-ID45EXR.html#d423e433e6
250000.0,10870.0,60454164,3,1,1.0,23.0,https://www.otodom.pl/oferta/kawalerka-ul-gornicza-ID45ETa.html#c8b3874462
485000.0,8661.0,60454195,4,3,2.0,56.0,https://www.otodom.pl/oferta/3-4-pok-media-miejskie-huby-ID45ETF.html#c8b3874462
580000.0,7380.0,60454255,4,3,3.0,78.59,https://www.otodom.pl/oferta/rozkladowe-balkon-wysokie-co-gazowe-ID45EUD.html#c8b3874462
449000.0,7775.0,60454254,7,2,7.0,57.75,https://www.otodom.pl/oferta/okazja-duze-2-pokoje-w-doskonalej-lokalizacji-ID45EUC.html#c8b3874462
613877.0,5612.0,60454297,Brak danych,5,1.0,109.38,https://www.otodom.pl/oferta/tylko-jeden-sasiad-w-szeregu-nowe-grota87-ID45EWj.html#c8b3874462
492000.0,8079.0,60454209,2,3,Brak danych,60.9,https://www.otodom.pl/oferta/mieszkanie-z-ogrodem-na-kowalach-ID45ETT.html#c8b3874462
295000.0,7692.0,60453630,Brak danych,2,Brak danych,38.35,https://www.otodom.pl/oferta/ogrodek-5min-od-gaju-tansze-o-15-000zl-ID45EKy.html#c8b3874462
775800.0,9001.0,60454293,6,2,Brak danych,55.55,https://www.otodom.pl/oferta/manganowa-piekne-przestronne-mieszkanie-taras-ID45EWf.html#c8b3874462
499999.0,12314.0,60453839,8,3,8.0,63.0,https://www.otodom.pl/oferta/ostatnie-pietro-panorama-wroclaw-odra-ID45ENW.html#c8b3874462
390000.0,8298.0,60454342,3,2,2.0,47.0,https://www.otodom.pl/oferta/nowe-2-pok-garaz-wyposazone-ID45EV2.html#d423e433e6
559000.0,15108.0,60411930,Brak danych,2,2.0,37.0,https://www.otodom.pl/oferta/wyjatkowe-ksiecia-witolda-43-ID45tTY.html#c8b3874462
389000.0,7874.0,60313483,2,2,2.0,49.4,https://www.otodom.pl/oferta/mieszkanie-49-40-m-wroclaw-ID454i7.html#c8b3874462
389000.0,11414.0,60284662,6,1,2.0,34.08,https://www.otodom.pl/oferta/nowe-z-2017-roku-2-6-km-od-rynku-monitoring-ID44VNg.html#c8b3874462
285360.0,8200.0,60453828,Brak danych,2,Brak danych,34.8,https://www.otodom.pl/oferta/nowe-dwupokojowe-mieszkanie-z-tarasem-w-spokojnej-ID45ENK.html#c8b3874462
771000.0,9952.0,60453836,8,4,6.0,77.47,https://www.otodom.pl/oferta/nowoczesne-4-pokoje-z-widokiem-na-panorame-miasta-ID45ENS.html#c8b3874462
642000.0,10019.0,60453838,8,3,2.0,64.08,https://www.otodom.pl/oferta/dwustronne-wschod-zachod-centrum-nad-odra-ID45ENU.html#c8b3874462
1080000.0,7185.0,60311980,3,3,2.0,150.32,https://www.otodom.pl/oferta/mieszkanie-3-pok-150m2-borek-ul-krakusa-film-ID453TS.html#d423e433e6
650400.0,10332.0,60453835,8,3,6.0,62.95,https://www.otodom.pl/oferta/nowoczesne-dwustronne-3-pok-z-duzym-balkonem-ID45ENR.html#c8b3874462
430000.0,8776.0,60411251,4,3,4.0,49.0,https://www.otodom.pl/oferta/3-pokoje-49m2-stablowice-2-garaze-w-cenie-ID45tJ1.html#c8b3874462
242606.0,9100.0,60453834,4,1,Brak danych,26.66,https://www.otodom.pl/oferta/kawalerka-nowa-z-ogrodem-i-parkingiem-zielona-okol-ID45ENQ.html#c8b3874462
479331.0,12300.0,60453837,8,2,6.0,38.97,https://www.otodom.pl/oferta/nowoczesne-2-pokojowe-w-centrum-lokalizacja-ID45ENT.html#c8b3874462
299990.0,4809.0,60453764,2,3,2.0,62.38,https://www.otodom.pl/oferta/okazja3pokoje12km-do-rynku-ID45EMI.html#c8b3874462
467132.0,9990.0,60453818,Brak danych,2,4.0,46.76,https://www.otodom.pl/oferta/new-apartment-2-rooms-green-neighborhood-good-loc-ID45ENA.html#c8b3874462
375000.0,8721.0,60453902,7,2,3.0,43.0,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-wroclaw-stare-centrum-ID45EOV.html#c8b3874462
350000.0,9211.0,60453701,5,2,1.0,38.0,https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-przy-hali-targowej-ID45ELH.html#c8b3874462
467132.0,9990.0,60453812,Brak danych,2,4.0,46.76,https://www.otodom.pl/oferta/ostatnie-gotowe-dwupokojowe-mieszkanie-z-tarasem-ID45ENu.html#c8b3874462
485375.0,12500.0,60453801,Brak danych,2,7.0,38.83,https://www.otodom.pl/oferta/w-centrum-inwestycja-2-pokoje-kepa-mieszczanska-ID45ENj.html#c8b3874462
321598.0,8225.0,60453656,3,2,Brak danych,39.1,https://www.otodom.pl/oferta/nowe-mieszkanie-z-tarasem-na-oporowie-ID45EKY.html#c8b3874462
485375.0,12500.0,60453639,Brak danych,2,7.0,38.83,https://www.otodom.pl/oferta/w-centrum-inwestycja-2-pokoje-kepa-mieszczanska-ID45EKH.html#c8b3874462
399000.0,10772.0,60396414,3,1,3.0,37.04,https://www.otodom.pl/oferta/ostatnia-kawalerka-kameralne-osiedle-duzy-balkon-ID45pRI.html#c8b3874462
367500.0,7136.0,60428464,11,3,4.0,51.5,https://www.otodom.pl/oferta/mieszkanie-z-wieloma-mozliwosciami-ID45ycE.html#c8b3874462
366262.0,6733.0,60453654,3,3,Brak danych,54.4,https://www.otodom.pl/oferta/w-promocji-3-pokoje-na-oporowie-ID45EKV.html#c8b3874462
460000.0,9787.0,60208745,10,3,5.0,47.0,https://www.otodom.pl/oferta/przytulne-3pok-powstancow-slaskich-bezposredno-ID44D2N.html#c8b3874462
444938.0,8475.0,60453560,4,3,2.0,52.5,https://www.otodom.pl/oferta/3-pokmini-portprzystancisza-i-spokojwinda-ID45EJq.html#c8b3874462
350000.0,7414.0,60453633,4,2,Brak danych,47.21,https://www.otodom.pl/oferta/rozkladowe-miejskie-media-zielen-cisza-ID45EKB.html#c8b3874462
293000.0,5602.0,60416764,4,3,Brak danych,52.3,https://www.otodom.pl/oferta/sr-slaska-ogrod-143m2-promocja-52-3m2-3-pokoje-ID45w9V.html#c8b3874462
450700.0,8485.0,60395684,2,3,Brak danych,53.12,https://www.otodom.pl/oferta/54m3-przedsprzedaz-ogrod-217m2-8min-do-centrum-ID45pFV.html#c8b3874462
415190.0,7834.0,60453555,4,3,3.0,53.0,https://www.otodom.pl/oferta/przystanparkwindaochronakajakisilowania-ID45EJl.html#c8b3874462
455000.0,8349.0,60453559,5,3,1.0,54.5,https://www.otodom.pl/oferta/taras-12mmini-portbulwar-nad-odraparkochrona24-ID45EJp.html#c8b3874462
570000.0,8986.0,60453518,6,3,1.0,63.43,https://www.otodom.pl/oferta/2in1inwestycja2-kawalerkicentrum2-tarasy01-22-ID45EIK.html#c8b3874462
439000.0,9756.0,60328684,11,2,10.0,45.0,https://www.otodom.pl/oferta/po-remoncie-45m-obok-sky-tower-gajowicka-zaporoska-ID458fi.html#c8b3874462
425453.0,7879.0,60453548,4,3,1.0,54.0,https://www.otodom.pl/oferta/promenadamini-portzielenwindabalkonfitness-ID45EJe.html#c8b3874462
418000.0,7992.0,60453553,4,2,1.0,52.3,https://www.otodom.pl/oferta/przystanpromenadawsrod-zielenibalkonwinda-ID45EJj.html#c8b3874462
441150.0,8650.0,60453558,4,3,2.0,51.0,https://www.otodom.pl/oferta/marinabalkonwsrod-zieleniwindakomfortowe-ID45EJo.html#c8b3874462
235505.0,6700.0,60211982,3,2,Brak danych,35.15,https://www.otodom.pl/oferta/nowe-przytulne-2-pokojowe-z-ogrodkiem-ID44DT0.html#c8b3874462
496400.0,5000.0,60140960,3,3,2.0,99.28,https://www.otodom.pl/oferta/nowe-doswietlon-2-poziomowe-garaz-taras-okazja-ID44lpu.html#c8b3874462
419000.0,8347.0,60453557,4,3,1.0,50.2,https://www.otodom.pl/oferta/3pwindasloneczny-bulwarbalkonprzystanzielen-ID45EJn.html#c8b3874462
290800.0,8000.0,60453615,4,2,Brak danych,36.35,https://www.otodom.pl/oferta/ready-two-room-apartment-with-a-beautiful-terrace-ID45EKj.html#c8b3874462
750000.0,11029.0,60453465,5,4,1.0,68.0,https://www.otodom.pl/oferta/lokum-victoria-4-pok-kuchnia-2-balkony-68-m2-ID45EHT.html#c8b3874462
558000.0,8775.0,60443539,Brak danych,3,Brak danych,63.59,https://www.otodom.pl/oferta/na-prestizowej-kepie-mieszczanskiej-gotowe-2020-ID45C7N.html#c8b3874462
450000.0,8364.0,60453561,4,3,2.0,53.8,https://www.otodom.pl/oferta/mini-portwindadwustronnebalkon-ID45EJr.html#c8b3874462
446388.0,8375.0,60453556,4,3,2.0,53.3,https://www.otodom.pl/oferta/windamarinasloneczny-bulwar0-prowizjibalkon-ID45EJm.html#c8b3874462
479408.0,7950.0,60453552,4,3,1.0,60.3,https://www.otodom.pl/oferta/sloneczny-bulwarmarinaportwindabalkon-ID45EJi.html#c8b3874462
479000.0,9979.0,60453475,15,3,9.0,48.0,https://www.otodom.pl/oferta/sprzedam-3-pokoje-na-placu-grunwaldzkim-manhattan-ID45EI3.html#c8b3874462
440000.0,8887.0,60452658,Brak danych,3,Brak danych,49.51,https://www.otodom.pl/oferta/mieszkanie-nad-rzeka-gotowe-w-2020-ogrodek-ID45EuS.html#c8b3874462
650000.0,9645.0,60410946,3,3,Brak danych,67.39,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-gaju-ID45tE6.html#c8b3874462
467409.0,8369.0,60453549,4,3,1.0,55.85,https://www.otodom.pl/oferta/promenadamarinawsrod-zieleniwindabalkonnowe-ID45EJf.html#c8b3874462
473497.0,7210.0,60453715,3,3,1.0,65.67,https://www.otodom.pl/oferta/promocja-3-pokoje-mieszkanie-65-67-m2-nowe-dew-ID45ELW.html#c8b3874462
630000.0,8400.0,60453309,2,3,2.0,75.0,https://www.otodom.pl/oferta/ok-parku-szczytnickiego-dwustronne-po-remoncie-ID45EFn.html#c8b3874462
439000.0,11897.0,60432477,8,2,2.0,36.9,https://www.otodom.pl/oferta/premium-apartament-z-2019-balkon-2xgaraz-eng-ID45zfn.html#c8b3874462
457938.0,8550.0,60452270,Brak danych,3,Brak danych,53.56,https://www.otodom.pl/oferta/narozne-3pok-klucze-na-juz-0-pcc-bezposrednio-ID45EoC.html#c8b3874462
548600.0,5200.0,60446560,1,5,1.0,105.5,https://www.otodom.pl/oferta/gotowe-taras-20m2-bezczynszowe-5200-zl-m2-ID45CUv.html#82f5716136
475000.0,7624.0,60453308,8,3,4.0,62.3,https://www.otodom.pl/oferta/komfortowe-3-pokoje-62-3-m2-do-zamieszkania-ID45EFm.html#c8b3874462
557600.0,6800.0,60301397,4,3,4.0,82.0,https://www.otodom.pl/oferta/przestronne-mieszkanie-3-pokojowe-gadow-maly-ID4519b.html#c8b3874462
327005.0,9991.0,60452521,8,1,7.0,32.73,https://www.otodom.pl/oferta/kawalerka-dwa-balkony-dobra-inwestycja-0-pcc-ID45EsF.html#c8b3874462
404788.0,6889.0,60447047,3,3,1.0,58.76,https://www.otodom.pl/oferta/sloneczne-3-pokoje-duzy-balkon-odbior-iv-q-20-ID45D2n.html#82f5716136
492768.0,7200.0,60442687,3,4,2.0,68.44,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-dla-rodziny-juz-gotowe-ID45BU3.html#c8b3874462
354251.0,7190.0,60446855,4,2,1.0,49.27,https://www.otodom.pl/oferta/2-pokoje-z-osobna-kuchnia-duzy-ustawny-balkon-ID45CZh.html#82f5716136
485801.0,6757.0,60442637,4,4,4.0,71.9,https://www.otodom.pl/oferta/idealne-dla-duzej-rodziny-taniej-o-22-892-pln-ID45BTf.html#c8b3874462
546270.0,6950.0,60443305,3,4,1.0,78.6,https://www.otodom.pl/oferta/gotowe-przy-parku-duza-komfortowa-przestrzen-ID45C41.html#c8b3874462
565427.0,7250.0,60452669,Brak danych,3,Brak danych,77.99,https://www.otodom.pl/oferta/rezydencja-pod-klucz-bez-prowizji-0-pcc-gotowe-ID45Ew3.html#c8b3874462
613877.0,6140.0,60453221,Brak danych,5,1.0,99.98,https://www.otodom.pl/oferta/przestronne-nowe-grota87-zielen-dwupoziomowe-ID45EDX.html#c8b3874462
